category,amt,city,state,lat,long,city_pop,job,merch_lat,merch_long,trans_hour,trans_dayofweek,trans_month,customer_age,merchant_distance_km,is_fraud
travel,15.012,Freedom,WY,43.0172,-111.0292,471,"""Education officer, museum""",43.593099,-110.818452,22,3,12,53.4154688569473,66.26875572503323,0
misc_net,1382.67,Wales,AK,64.7556,-165.6723,145,"""Administrator, education""",64.623325,-166.403973,23,5,1,79.15674195756331,37.76434463041917,1
gas_transport,162.52200000000002,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,38.145714,-90.283884,23,3,1,33.76043805612594,32.92077968100458,0
kids_pets,44.388,Sun City,CA,33.7467,-117.1721,54287,"""Designer, exhibition/display""",33.309363,-117.819197,23,4,12,48.257357973990416,77.21800275641553,0
home,82.44,Brainard,NE,41.1832,-96.9882,614,Associate Professor,41.799845,-96.285786,0,0,1,51.58932238193019,90.13444839900892,0
grocery_pos,626.418,Lowell,OR,43.921,-122.7806,1420,Systems analyst,44.202317,-122.900884,22,1,2,53.2539356605065,32.72423854049986,1
misc_net,9.144,Mountain Center,CA,33.6401,-116.5567,1661,"""Therapist, music""",32.888901,-115.668362,3,3,1,30.308008213552363,117.46747158620364,0
misc_net,11.898000000000001,Syracuse,MO,38.6547,-92.8929,628,"""Radiographer, diagnostic""",38.254663,-93.597463,2,2,1,57.0403832991102,75.77960136677373,0
kids_pets,64.98,Fields Landing,CA,40.7268,-124.2174,276,"""Scientist, audiological""",41.271757,-124.803665,2,5,1,89.66735112936345,78.05436732596907,0
misc_net,5.382000000000001,Vinton,CA,40.0235,-120.7986,128,Education administrator,40.449541,-120.443257,22,4,1,52.8870636550308,56.16098531585118,0
health_fitness,34.019999999999996,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,38.615942,-107.330637,1,4,12,81.14168377823408,97.43034597822434,0
grocery_pos,368.964,Burbank,WA,46.1966,-118.9017,3684,Musician,45.554693,-119.071559,2,6,12,39.07734428473648,72.57793828700288,0
kids_pets,99.36000000000001,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,33.571666,-111.25736,22,0,1,37.242984257357975,73.99352256129613,0
home,57.76200000000001,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,39.750004,-107.362325,2,5,12,81.14442162902122,76.93468481986925,0
gas_transport,116.51400000000001,Manville,WY,42.73,-104.7024,241,Educational psychologist,42.782633,-104.871449,23,6,12,40.03011635865845,14.991513455844318,0
gas_transport,117.144,Jelm,WY,41.0539,-106.0763,100,Public librarian,41.267974,-106.699706,2,4,12,46.69404517453799,57.3603917112356,0
personal_care,49.986,Los Angeles,CA,34.0443,-118.2509,2383912,"""Journalist, newspaper""",33.584969,-117.474129,0,6,1,59.6249144421629,88.0819418675149,0
shopping_pos,1566.45,Mendon,UT,41.71,-111.9817,2078,"""Scientist, audiological""",42.49956,-111.27521,2,4,2,56.71184120465435,105.37918500050932,1
home,34.938,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,38.88789,-94.38703,22,1,12,31.45242984257358,46.07550772509413,0
shopping_net,1668.096,Craig,AK,55.4732,-133.1171,1920,Commissioning editor,54.942725,-132.236891,23,2,12,23.460643394934976,81.22857474982675,1
grocery_pos,357.714,Burbank,WA,46.1966,-118.9017,3684,Musician,46.702195,-118.642785,22,1,12,39.082819986310746,59.61632564941719,0
health_fitness,236.64600000000002,Burlington,WA,48.4786,-122.3345,14871,Public house manager,49.459642,-122.259066,22,3,12,46.79260780287474,109.22575946607,0
food_dining,97.65,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,37.931406,-122.481765,23,3,12,61.75496235455168,28.83530138594997,0
kids_pets,31.031999999999996,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.717959,-118.329367,23,0,1,40.56673511293634,92.71089929281533,0
gas_transport,145.674,Browning,MO,40.029,-93.1607,602,Cytogeneticist,39.456203,-93.920144,21,1,12,66.46132785763176,90.95507758155355,0
shopping_net,22.158,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,41.3994,-96.412819,1,6,1,67.20054757015743,62.441786860858095,0
shopping_pos,13.374,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",43.319162,-109.167898,0,5,12,27.290896646132783,84.42124949696763,0
gas_transport,121.67999999999999,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,34.36819,-119.053303,2,5,12,47.26078028747433,103.15226230147816,0
food_dining,124.23599999999999,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,32.787795,-111.200549,1,4,1,83.95071868583162,110.1019011213224,0
grocery_pos,377.766,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,34.046219,-112.141925,22,2,1,37.21013004791239,54.39321061276516,0
travel,15.642,Wheaton,MO,36.7651,-94.0492,760,Production manager,37.412194,-94.715107,21,4,1,33.38261464750171,93.0915305989922,0
misc_net,7.829999999999999,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,40.542864,-96.515629,23,1,1,67.14852840520192,47.78822679361728,0
shopping_net,8.658,Iliff,CO,40.7692,-103.0968,648,Community arts worker,41.337312,-102.580538,0,1,12,51.27173169062286,76.58023436112168,0
misc_pos,15.822,Hooper,NE,41.6414,-96.5232,1745,"""Engineer, automotive""",41.297642,-96.130423,22,0,1,45.0321697467488,50.319544118642746,0
misc_pos,92.844,Smith River,CA,41.9404,-124.1587,1930,Web designer,41.578722,-123.467534,2,1,12,37.54688569472964,70.02824354238997,0
misc_pos,16.290000000000003,Hatch,UT,37.7175,-112.4777,258,Geoscientist,38.301478,-112.851228,1,6,1,57.1170431211499,72.71536779602364,0
misc_pos,7.973999999999999,Jelm,WY,41.0539,-106.0763,100,Public librarian,40.595408,-106.575025,2,1,1,44.73100616016427,66.03114517855236,0
entertainment,337.446,Ballwin,MO,38.577,-90.5255,92608,"""Engineer, communications""",38.191041,-90.579463,21,4,1,17.44284736481862,43.173655603886026,0
health_fitness,129.546,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,39.064795,-94.242112,2,6,12,46.012320328542096,113.3345505525544,0
shopping_net,11.196,Azusa,CA,34.1248,-117.9031,59705,Civil Service fast streamer,33.830466,-118.50039,22,0,1,35.54277891854894,64.06591660794817,0
misc_pos,4.896000000000001,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,33.102424,-113.031541,0,1,1,37.18822724161533,104.06886829686808,0
travel,8.316,Kent,OR,45.0838,-120.6649,60,Museum education officer,45.392257,-120.871231,0,0,1,76.8021902806297,37.91321162528693,0
misc_net,17.604,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,33.541121,-118.071068,2,6,1,36.47638603696099,69.92848093774046,0
home,120.096,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,38.124728,-93.391159,22,4,1,29.505817932922657,84.89504178507391,0
kids_pets,116.082,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",48.967441,-122.53968,22,5,1,34.362765229295,71.20986146348488,0
shopping_net,2382.732,Sun City,CA,33.7467,-117.1721,54287,"""Designer, exhibition/display""",34.394362,-116.94011,23,0,1,46.29158110882957,75.11987911127277,0
personal_care,18.252000000000002,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,36.54151,-89.501622,23,1,12,41.92470910335387,22.41569490219572,0
shopping_net,1918.818,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,33.16345,-117.153705,22,0,1,50.05886379192334,72.12450868243037,1
shopping_pos,10.278,Manley,NE,40.9207,-96.168,206,Human resources officer,40.633368,-96.595273,22,0,1,51.26078028747433,48.11630468352279,0
home,138.708,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),45.919749,-123.941869,22,1,12,43.45242984257358,101.6354251118847,0
entertainment,43.452000000000005,Mesa,ID,44.6255,-116.4493,129,Cartographer,45.357516,-116.859526,0,2,12,55.04175222450377,87.55569968742716,0
misc_net,3.222,Syracuse,MO,38.6547,-92.8929,628,"""Radiographer, diagnostic""",39.484615,-92.611844,23,3,1,57.04312114989733,95.41862043212616,0
shopping_pos,477.918,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,48.245061,-122.519689,23,4,12,36.82135523613963,91.39403431838514,0
shopping_pos,143.55,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,32.590421,-106.611653,2,2,1,18.417522245037645,118.79799385417816,0
home,36.054,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,40.983936,-100.535141,22,5,1,36.89801505817933,53.87375094343348,0
shopping_pos,4.914,Laramie,WY,41.4247,-105.4781,35371,"""Pilot, airline""",41.370714,-105.937071,3,1,1,30.349075975359344,38.75118982685537,0
shopping_pos,15.858,Manville,WY,42.73,-104.7024,241,Educational psychologist,42.655057,-104.520084,2,0,1,38.05886379192334,17.07238343177574,0
grocery_pos,180.846,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,39.882621,-98.768301,22,6,1,68.40246406570841,64.29701116688184,0
personal_care,124.70400000000001,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",36.647267,-105.605834,23,5,1,30.368240930869263,12.345518664225226,0
food_dining,13.284,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",38.830397,-109.086494,22,1,12,33.686516084873375,49.45749992741388,0
gas_transport,39.42,Grenada,CA,41.6125,-122.5258,589,Systems analyst,41.673672,-123.421652,22,2,7,73.53045859000684,74.75132357981882,1
gas_transport,119.88,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,38.935371,-123.646898,23,4,1,46.23134839151266,62.95191531818988,0
shopping_net,11.610000000000001,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,33.210403,-104.829034,21,2,12,20.372347707049965,81.45186875817315,0
gas_transport,154.98,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,32.982254,-106.644192,21,3,12,20.3750855578371,96.6175670715414,0
gas_transport,100.116,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.541859,-122.506202,0,3,12,61.75496235455168,61.79019134708791,0
shopping_pos,212.148,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,33.497847,-112.84991,1,1,12,39.181382614647504,73.94603042084744,0
entertainment,35.1,June Lake,CA,37.7773,-119.0825,633,Health service manager,37.861412,-119.155731,23,5,1,91.34291581108828,11.351306156982549,0
home,119.86200000000001,Sun City,CA,33.7467,-117.1721,54287,"""Designer, exhibition/display""",33.406175,-117.218007,3,6,12,48.26283367556468,38.102743215555904,0
shopping_net,1447.254,Hatch,UT,37.7175,-112.4777,258,Geoscientist,38.62377,-111.598666,23,4,4,58.39561943874059,126.7268934559436,1
gas_transport,147.67200000000003,San Diego,CA,32.7185,-117.1593,1241364,Comptroller,33.399015,-116.946041,3,1,1,31.107460643394933,78.2361960335777,0
shopping_net,2007.126,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,43.850309,-108.448989,22,0,12,43.841204654346335,100.71936834860324,1
health_fitness,10.584,Browning,MO,40.029,-93.1607,602,Cytogeneticist,40.666375,-92.599756,0,2,1,64.49007529089664,85.33853218847281,0
misc_net,243.80999999999997,Omaha,NE,41.2064,-95.9953,518429,"""Surveyor, land/geomatics""",41.09935,-95.747545,2,1,1,23.227926078028748,23.9159762539366,0
kids_pets,23.742,Colton,WA,46.5901,-117.1692,761,Chief Marketing Officer,46.05385,-116.706826,21,1,1,75.54551676933607,69.39886029380101,0
kids_pets,89.424,Kissee Mills,MO,36.6704,-93.0377,1201,"""Engineer, agricultural""",35.804149,-92.516237,3,0,1,38.82546201232033,107.0758937806274,0
misc_net,1434.4379999999999,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist, research (maths)""",20.445248,-155.365041,23,6,12,28.692676249144423,46.49847690142535,1
misc_net,4.878,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",39.906392,-111.415212,0,0,1,29.010266940451743,95.16399970359502,0
travel,14.148000000000001,Gardiner,OR,43.7857,-124.1437,260,"""Engineer, maintenance""",43.895511,-124.525389,1,4,1,62.36002737850787,32.95737311370555,0
misc_net,151.056,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",38.210919,-110.595579,1,1,1,31.693360711841205,122.2967688724728,0
food_dining,63.81000000000001,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,36.728548,-122.116829,21,0,12,23.942505133470227,72.89510309860266,0
home,121.158,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,37.238563,-104.352851,3,6,12,32.98015058179329,114.06468306778427,0
entertainment,67.932,Manville,WY,42.73,-104.7024,241,Educational psychologist,42.369248,-104.82778,1,0,12,40.03285420944559,41.40775191613457,0
entertainment,278.208,Rock Springs,WY,41.606,-109.23,27971,Music therapist,42.098007,-110.171134,3,6,12,36.40520191649555,95.23176261157433,0
shopping_pos,5.7780000000000005,Smith River,CA,41.9404,-124.1587,1930,Web designer,41.661267,-124.920007,0,1,1,35.553730321697465,70.32582923614123,0
misc_pos,112.86000000000001,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",39.223626,-95.013861,1,4,1,26.102669404517453,57.820758347589766,0
gas_transport,100.78200000000001,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,33.778002,-119.013484,0,1,1,36.42436687200548,83.39142398313767,0
gas_transport,118.76400000000001,Hatch,UT,37.7175,-112.4777,258,Geoscientist,38.410955,-113.468582,3,1,12,59.096509240246405,116.062868889973,0
home,93.726,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,43.522493,-116.231137,2,0,12,49.87816563997262,21.412210436380327,0
kids_pets,89.53200000000001,Parks,AZ,35.2563,-111.95,759,"""Geologist, engineering""",34.434389,-112.822496,3,4,1,61.77138945927447,121.21000765816082,0
shopping_pos,477.918,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,48.245061,-122.519689,0,4,12,36.82135523613963,91.39403431838514,0
home,37.17,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,32.759179,-105.347391,2,0,1,18.412046543463383,71.24121140730152,0
entertainment,13.751999999999999,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,35.406327,-105.549735,23,1,12,48.44900752908966,79.57165044565636,0
home,133.506,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),40.171559,-109.488541,0,0,12,39.48254620123203,113.44322945266003,0
kids_pets,139.86,Rock Springs,WY,41.606,-109.23,27971,Music therapist,42.559378,-109.91984,2,4,12,36.39972621492129,120.32890500432327,0
home,75.96000000000001,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,36.776289,-106.860499,21,5,1,46.48596851471595,113.03372244915352,0
misc_net,6.372,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,38.910523,-90.593086,1,3,12,35.75359342915811,56.294852381803246,0
grocery_pos,570.5640000000001,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,38.166467,-91.19346,21,0,3,33.94387405886379,76.25380482317142,1
health_fitness,145.188,Nelson,NE,40.201,-98.0684,732,Television/film/video producer,39.447151,-98.127381,1,4,12,64.03285420944559,83.97537418562476,0
home,19.188000000000002,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,40.023751,-123.109995,0,6,1,46.23682409308692,109.6675517038504,0
gas_transport,130.104,Browning,MO,40.029,-93.1607,602,Cytogeneticist,40.005556,-92.46255,0,4,1,64.49555099247091,59.51051558667282,0
food_dining,8.766,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,38.51692,-121.208787,0,2,1,39.676933607118414,11.773305618493245,0
entertainment,24.012,Owensville,MO,38.3511,-91.4867,6703,Naval architect,38.508629,-91.709923,0,3,12,22.61738535249829,26.170635229948463,0
gas_transport,62.442,Manley,NE,40.9207,-96.168,206,Human resources officer,40.604786,-96.249924,23,6,12,53.23203285420944,35.799229112801726,0
entertainment,91.854,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",48.184627,-123.293583,0,5,12,36.31759069130732,72.26919846649504,0
grocery_pos,193.734,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",39.735427,-92.757015,0,4,12,70.27789185489391,85.3946294949714,0
entertainment,28.674,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,33.916325,-117.470527,2,2,12,51.02258726899384,40.22942330922595,0
grocery_pos,188.406,Athena,OR,45.8289,-118.4971,1302,Dealer,45.457454,-118.382616,0,2,12,44.19986310746064,42.25088447810266,0
grocery_pos,629.298,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,42.551748,-103.733937,1,0,7,46.04243668720055,108.11385165848527,1
personal_care,128.91600000000003,Parker Dam,CA,34.298,-114.156,126,Marketing executive,35.065174,-114.187402,2,2,12,28.229979466119097,85.35416542552045,0
food_dining,2.574,Wheaton,MO,36.7651,-94.0492,760,Production manager,37.619841,-94.592274,3,1,1,33.374401095140314,106.52278904300331,0
entertainment,288.504,Sun City,CA,33.7467,-117.1721,54287,"""Designer, exhibition/display""",34.580904,-117.17497,21,4,1,46.28336755646817,92.75962842025348,0
gas_transport,107.28,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,41.482152,-101.484375,1,0,12,38.87748117727584,46.51129435413055,0
health_fitness,16.02,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,39.520507,-99.182478,22,6,1,68.40246406570841,113.1705003291006,0
health_fitness,133.992,Westfir,OR,43.7575,-122.481,597,Forensic psychologist,44.693218,-121.569678,22,1,1,57.63997262149213,126.8796190988176,0
gas_transport,77.56200000000001,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,38.784332,-105.717552,2,6,12,81.14715947980835,100.81463732467812,0
gas_transport,122.94,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,40.258827,-100.948562,21,0,1,36.9034907597536,100.98238800429117,0
shopping_pos,15.840000000000002,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,34.702459,-119.104663,2,0,1,36.440793976728266,100.50146068747736,0
shopping_pos,2.196,Huntington Beach,CA,33.6773,-118.0051,190249,"""Therapist, horticultural""",33.455845,-117.478793,2,1,1,42.288843258042434,54.62835368578845,0
shopping_pos,197.244,Mesa,ID,44.6255,-116.4493,129,Cartographer,43.843478,-115.455423,3,6,12,55.03353867214237,117.60479829507096,0
shopping_net,3.078,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",43.455611,-107.994332,1,1,1,25.34428473648186,49.70304104826788,0
misc_pos,4.662,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",43.39023,-108.021415,3,0,12,27.29637234770705,42.12454150437608,0
travel,11.682,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,36.691331,-121.14281,21,6,1,21.965776865160848,91.46090421184245,0
home,752.652,Luray,MO,40.4931,-91.8912,519,Town planner,40.750018,-92.027005,3,6,8,54.5242984257358,30.781559324460662,1
shopping_pos,8.766,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,40.197601,-93.823936,22,5,1,46.71594798083505,53.348935635566825,0
grocery_pos,558.054,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),41.283249,-110.290484,23,4,3,37.69199178644764,27.600093832156745,1
personal_care,59.291999999999994,Colton,WA,46.5901,-117.1692,761,Chief Marketing Officer,46.816715,-116.732388,21,0,12,77.49760438056126,41.76649029733502,0
home,2.862,Wendel,CA,40.3406,-120.2824,104,"""Teacher, adult education""",40.379945,-120.921706,23,4,12,31.359342915811087,54.34411924817332,0
entertainment,23.868,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,40.858511,-96.474957,2,0,1,67.18412046543463,27.13885709656947,0
travel,17.802000000000003,Hubbell,NE,40.0456,-97.4735,121,Set designer,39.236317,-98.195775,22,0,2,22.89390828199863,109.19049875141584,1
gas_transport,120.96000000000001,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",34.767037,-106.632301,2,0,12,32.39972621492129,57.66709286541908,0
gas_transport,131.85,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,38.118467,-121.411543,1,2,1,39.676933607118414,50.30839462071842,0
kids_pets,34.668000000000006,Huntington Beach,CA,33.6773,-118.0051,190249,"""Therapist, horticultural""",33.504785,-118.197162,1,4,12,43.27446954140999,26.162230039013615,1
grocery_pos,182.34,Carlotta,CA,40.507,-123.9743,1139,"""Therapist, occupational""",41.157504,-123.330592,3,6,12,69.94934976043805,90.35987674374452,0
misc_net,12.564000000000002,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.84889,-122.606875,0,4,12,61.738535249828885,96.48792509300694,0
grocery_pos,199.90800000000002,Mendon,UT,41.71,-111.9817,2078,"""Scientist, audiological""",42.423281,-111.546176,23,6,12,57.541409993155376,87.08057947656326,0
health_fitness,82.476,Laramie,WY,41.4247,-105.4781,35371,"""Pilot, airline""",40.678211,-105.982385,3,0,12,32.32032854209446,93.15588903380592,0
gas_transport,111.816,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,38.144252,-104.858804,0,6,12,28.635181382614647,84.58036847394348,0
health_fitness,35.838,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,42.5739,-109.368243,1,0,12,34.861054072553046,61.46694724541369,0
misc_pos,35.262,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.317853,-118.301112,23,1,1,40.56947296372348,48.2725385947241,0
kids_pets,98.874,Browning,MO,40.029,-93.1607,602,Cytogeneticist,39.625186,-92.716373,22,1,12,66.46132785763176,58.78679870297446,0
grocery_pos,179.046,Redford,MO,37.3272,-91.0243,241,Investment analyst,38.070443,-90.258362,22,6,1,44.23271731690623,106.63561884823476,0
