category,amt,city,state,lat,long,city_pop,job,merch_lat,merch_long,trans_hour,trans_dayofweek,trans_month,customer_age,merchant_distance_km,is_fraud
shopping_net,933.01,Humboldt,AZ,34.5189,-112.2523,1179,"""Civil engineer, contracting""",35.047879,-113.050898,23,4,9,64.64613278576317,93.69544329719928,1
shopping_net,2.79,Newhall,CA,34.3795,-118.523,34882,Health physicist,35.290729,-118.851515,19,1,1,47.72621492128679,105.66694369107212,0
shopping_pos,3.76,Littleton,CO,39.5994,-105.0044,320420,Water engineer,40.5373,-105.619144,21,0,1,43.45790554414784,116.67325165218443,0
grocery_pos,295.85,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",44.020015,-105.392134,0,1,2,45.74401095140315,105.92081408882946,1
home,77.16,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,38.943776,-92.914516,17,2,12,31.45516769336071,84.49514711469787,0
misc_pos,87.93,Rock Springs,WY,41.606,-109.23,27971,Music therapist,41.578961,-108.74171,3,2,1,34.4394250513347,40.71780500827594,0
misc_pos,9.27,Rock Springs,WY,41.606,-109.23,27971,Music therapist,40.962339,-109.804767,10,5,1,34.42847364818618,86.19117765646672,0
gas_transport,92.76,Mendon,UT,41.71,-111.9817,2078,"""Scientist, audiological""",42.599951,-112.758179,7,1,1,55.553730321697465,117.85277924526947,0
home,62.62,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,42.868056,-108.365301,19,3,1,32.91444216290212,45.83084507585156,0
misc_pos,9.43,Hawthorne,CA,33.9143,-118.3493,93193,"""Editor, magazine features""",33.535337,-119.19662,12,1,12,25.697467488021903,88.97310567657084,0
misc_pos,37.03,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",43.89411,-105.151487,1,4,1,45.65639972621492,104.75282384029396,0
health_fitness,1.8,Manley,NE,40.9207,-96.168,206,Human resources officer,40.420497,-96.159977,22,1,1,51.24435318275154,55.62415148943011,0
home,15.92,Mendon,UT,41.71,-111.9817,2078,"""Scientist, audiological""",42.159467,-112.779644,12,0,12,57.5441478439425,82.79116097653446,0
shopping_pos,5.03,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",41.384988,-93.797581,5,3,1,68.30116358658454,120.9832481379439,0
health_fitness,102.46,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,33.982948,-111.993147,15,0,12,85.91375770020534,48.32721114760035,0
grocery_pos,147.22,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,37.423654,-123.229625,5,4,12,66.47501711156742,95.18554796032394,0
personal_care,36.96,Littleton,CO,39.5994,-105.0044,320420,Water engineer,39.97508,-104.182606,23,0,1,43.45790554414784,81.70408155288956,0
health_fitness,35.06,Mound City,MO,40.1362,-95.2138,1631,Architect,39.277869,-94.990089,17,6,12,67.93429158110882,97.34166256041968,0
kids_pets,48.81,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,42.182211,-109.730944,18,1,1,42.847364818617386,114.16185974260142,0
gas_transport,67.81,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,37.105409,-90.386083,1,1,12,41.92470910335387,80.09388746631998,0
gas_transport,64.0,Ashford,WA,46.7531,-121.9898,759,Video editor,46.897445,-122.506291,10,2,1,62.299794661190965,42.44729849711591,0
shopping_net,9.39,Napa,CA,38.4549,-122.2564,94014,Airline pilot,37.938052,-122.582306,14,0,12,35.35386721423682,64.14048803270242,0
gas_transport,87.49,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,33.910183,-116.31082,4,2,1,63.66050650239562,21.7056235622992,0
grocery_pos,79.33,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",37.44535,-104.900897,0,0,1,30.37371663244353,100.28349901957844,0
travel,9.89,Hubbell,NE,40.0456,-97.4735,121,Set designer,39.236317,-98.195775,23,0,2,22.89390828199863,109.19049875141584,1
kids_pets,82.24,Lowell,OR,43.921,-122.7806,1420,Systems analyst,44.413158,-122.070619,22,3,12,55.11841204654346,78.75043199824876,0
misc_net,15.52,Gardiner,OR,43.7857,-124.1437,260,"""Engineer, maintenance""",44.568379,-124.270806,0,6,1,62.38466803559206,87.61820909875794,0
food_dining,9.77,Jelm,WY,41.0539,-106.0763,100,Public librarian,40.212289,-105.760965,21,1,1,44.73100616016427,97.29226868483738,0
health_fitness,77.64,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,43.231727,-109.865211,20,4,12,44.82956878850103,82.58339737355718,0
entertainment,15.61,Westfir,OR,43.7575,-122.481,597,Forensic psychologist,43.922589,-122.550714,21,4,1,57.64818617385352,19.189666244553894,0
entertainment,33.22,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,45.185888,-122.826564,12,2,1,36.63791923340178,27.20779575006981,0
grocery_pos,95.51,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,39.143971,-91.165592,7,0,12,60.79671457905544,85.23299097309214,0
home,3.21,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,41.815518,-100.866348,21,6,12,38.87474332648871,76.71895202587088,0
shopping_pos,2.32,Wheaton,MO,36.7651,-94.0492,760,Production manager,36.512279,-94.356872,15,0,1,33.37166324435318,39.29260236636008,0
shopping_pos,2.74,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",40.469118,-111.367562,17,4,1,28.9637234770705,80.59717993759281,0
grocery_pos,44.96,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,34.17789,-104.711411,8,0,1,18.431211498973305,130.83716143789036,0
grocery_pos,144.8,Humboldt,AZ,34.5189,-112.2523,1179,"""Civil engineer, contracting""",33.876752,-111.876017,6,1,12,65.94113620807666,79.34770106117418,0
misc_pos,7.19,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",37.229158,-122.294453,10,4,3,27.444216290212182,52.546910130338105,1
personal_care,7.49,Luray,MO,40.4931,-91.8912,519,Town planner,41.462107,-92.720582,13,1,1,52.88158795345654,128.28499665465228,0
home,10.27,Cascade Locks,OR,45.671,-121.8686,1288,Barrister,44.866655,-122.300323,14,6,12,84.65708418891171,95.60710189672685,0
grocery_pos,97.11,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.676804,-118.023333,5,5,12,42.5160848733744,88.77738701788424,0
shopping_net,136.94,Kirk,CO,39.6171,-102.4776,207,Network engineer,39.994365,-103.09345,11,1,1,63.096509240246405,67.28502767496907,0
health_fitness,14.58,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,33.553751,-118.891364,12,4,1,45.28405201916495,84.47214054835494,0
shopping_pos,4.76,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,33.618453,-111.575189,13,4,1,31.20602327173169,57.44751796312729,0
entertainment,9.73,Westfir,OR,43.7575,-122.481,597,Forensic psychologist,44.171361,-122.920128,21,2,12,59.61670088980151,57.90472745807882,0
travel,6.87,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,39.559136,-93.010276,13,2,1,46.7460643394935,56.72032563160245,0
shopping_pos,23.52,Albuquerque,NM,35.1506,-106.569,641349,Civil Service administrator,35.902105,-106.421243,19,5,12,44.709103353867214,84.62655199584638,0
gas_transport,9.79,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",39.157345,-109.126592,8,3,1,31.73716632443532,45.64915392632874,1
grocery_pos,354.03,Bay City,OR,45.5197,-123.8761,1530,Colour technologist,45.902121,-124.866313,2,1,3,33.31143052703628,87.86006780376852,1
gas_transport,11.68,Aurora,CO,39.6662,-104.835,389246,"""Scientist, marine""",39.099754,-105.575511,3,0,10,49.83709787816564,89.54085579682884,1
home,71.99,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",44.361502,-104.304095,17,4,12,47.611225188227245,37.827044770752494,0
personal_care,66.26,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,38.123199,-90.844945,16,6,12,60.79397672826831,64.8011155101741,0
kids_pets,24.52,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,33.204885,-112.255266,12,0,1,83.93976728268309,47.298411944691054,0
entertainment,29.62,Wales,AK,64.7556,-165.6723,145,"""Administrator, education""",64.475811,-164.838168,16,2,12,81.14168377823408,50.48559020441255,0
travel,8.05,Fields Landing,CA,40.7268,-124.2174,276,"""Scientist, audiological""",41.32769,-123.584479,23,0,12,91.64681724845995,85.34110397292638,0
grocery_pos,293.71,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,35.655151,-106.276084,0,3,5,47.80287474332649,41.46277079640943,1
entertainment,520.02,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,46.780492,-122.916246,3,1,6,36.33401779603012,105.0985244985684,1
shopping_pos,8.77,Omaha,NE,41.2064,-95.9953,518429,"""Surveyor, land/geomatics""",40.758303,-95.832876,13,6,1,23.260780287474333,51.65782804311687,0
entertainment,24.99,Wendel,CA,40.3406,-120.2824,104,"""Teacher, adult education""",39.343022,-120.633428,23,0,12,31.367556468172484,114.90261032555902,0
home,7.39,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,33.562841,-111.783435,16,4,1,37.215605749486656,25.24579802513164,0
gas_transport,72.23,Iliff,CO,40.7692,-103.0968,648,Community arts worker,41.321265,-102.535048,3,2,12,51.27446954140999,77.37965589752474,0
kids_pets,120.2,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,41.705703,-104.341783,16,5,1,45.50034223134839,13.9107346138711,0
misc_net,845.41,Mendon,UT,41.71,-111.9817,2078,"""Scientist, audiological""",42.439136,-112.951268,16,6,3,56.71731690622861,113.91677056641548,1
grocery_pos,117.48,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,37.256145,-122.52474,4,1,12,66.48596851471595,114.92736385137084,0
misc_pos,105.67,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,43.6419,-117.12155,4,3,12,49.88637919233402,55.6025833545959,0
personal_care,8.62,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.587552,-118.36499,12,5,12,42.5160848733744,35.255940962344106,0
shopping_pos,7.81,Claremont,CA,34.1092,-117.7183,35705,Wellsite geologist,34.378234,-116.894219,11,4,12,64.6132785763176,81.44191421564976,0
gas_transport,66.16,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,34.917214,-117.798289,11,1,1,36.42436687200548,93.55025056895026,0
grocery_pos,50.93,Omaha,NE,41.2064,-95.9953,518429,"""Surveyor, land/geomatics""",40.30952,-95.160403,14,6,12,25.21560574948665,122.0265187371991,0
misc_pos,19.65,Redford,MO,37.3272,-91.0243,241,Investment analyst,37.041233,-90.540835,23,4,12,46.16290212183436,53.34293387514801,0
kids_pets,1.11,Hooper,NE,41.6414,-96.5232,1745,"""Engineer, automotive""",42.538253,-97.139383,18,1,1,45.054072553045856,111.93867385258412,0
shopping_net,7.12,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",38.137421,-110.081134,14,4,1,31.7015742642026,104.11360427210435,0
kids_pets,21.23,Hooper,NE,41.6414,-96.5232,1745,"""Engineer, automotive""",41.436458,-96.83658,23,2,1,45.01848049281314,34.63547179193067,0
shopping_net,1087.53,Clarksville,MO,39.3465,-90.9362,1146,Exercise physiologist,38.962887,-90.364971,22,6,3,90.91854893908284,65.15740089274856,1
gas_transport,64.26,Malad City,ID,42.1808,-112.262,4154,Nature conservation officer,41.785311,-113.050652,5,4,1,56.95824777549623,78.632995789774,0
grocery_pos,104.02,Carlotta,CA,40.507,-123.9743,1139,"""Therapist, occupational""",41.430212,-123.893381,3,6,12,69.94934976043805,102.88104541718114,0
health_fitness,39.83,Sun City,CA,33.7467,-117.1721,54287,"""Designer, exhibition/display""",33.270684,-118.011883,23,1,12,48.26830937713895,94.14737344528952,0
home,51.93,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",34.853893,-106.868627,19,3,12,32.407939767282684,75.15716042863512,0
misc_net,1.89,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.628821,-118.810014,2,4,1,40.57768651608488,52.54100627777258,0
kids_pets,25.52,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,43.921542,-116.347392,18,3,1,47.931553730321696,30.945803594474608,0
shopping_net,5.76,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,42.945251,-124.688131,2,2,12,92.24640657084188,24.177142428945107,0
home,8.04,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",39.719807,-108.858218,22,3,12,33.67282683093772,103.1553626608978,0
home,21.02,Greenview,CA,41.5403,-122.9366,308,Call centre manager,42.177142,-122.891285,22,4,1,60.328542094455855,70.91297008841889,0
kids_pets,5.23,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,33.731212,-106.75299,12,1,12,53.333333333333336,123.60409638429893,0
gas_transport,40.32,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist, research (maths)""",19.63397,-154.88991,5,5,12,29.7056810403833,66.55519323914842,0
personal_care,3.65,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",36.849101,-104.807088,12,1,1,30.31895961670089,62.420583071094256,0
home,39.88,Wales,AK,64.7556,-165.6723,145,"""Administrator, education""",64.547193,-166.342613,23,3,12,81.14442162902122,39.43698532900037,0
shopping_net,2.73,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,34.21906,-111.367731,22,6,1,19.1211498973306,82.6032743457507,0
shopping_pos,2.44,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",48.118052,-123.285832,19,0,1,34.36824093086927,73.88862859509007,0
kids_pets,151.85,Lowell,OR,43.921,-122.7806,1420,Systems analyst,43.580525,-121.818728,12,3,1,53.14442162902122,86.03623129555042,0
shopping_pos,6.83,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",35.887445,-105.83067,12,4,12,32.30116358658453,92.41978806358308,0
grocery_net,47.43,Carroll,NE,42.277,-97.1926,566,Metallurgist,41.907616,-96.206084,8,5,1,43.98083504449008,91.17602766486812,0
kids_pets,53.44,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,36.63211,-88.795852,14,6,12,41.9192334017796,74.85148165971009,0
home,83.95,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,35.036041,-105.911135,12,0,12,48.446269678302535,106.61557088463454,0
personal_care,35.74,North Loup,NE,41.4972,-98.7858,509,"""Nurse, children's""",40.682591,-98.476893,23,0,12,40.284736481861735,94.20700616502268,0
health_fitness,25.88,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,33.583424,-105.705251,20,1,1,51.35934291581109,72.36559780892576,0
entertainment,33.87,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",48.969274,-122.528354,22,6,12,36.32032854209446,71.24809698025464,0
misc_net,65.04,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,48.095053,-122.594448,9,0,12,36.82956878850103,79.48367348457603,0
shopping_net,2.42,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",38.033099,-122.384556,16,6,1,27.2580424366872,40.25225503589416,0
misc_net,57.93,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,33.17522,-112.583263,9,2,1,37.21013004791239,65.19892104347608,0
home,33.52,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",35.807778,-105.545934,23,3,12,32.388774811772755,102.32117986447754,0
gas_transport,11.68,Aurora,CO,39.6662,-104.835,389246,"""Scientist, marine""",39.099754,-105.575511,3,0,10,49.83709787816564,89.54085579682884,1
health_fitness,40.94,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,37.570798,-121.696095,18,3,12,23.95071868583162,28.021051952722445,0
grocery_pos,132.45,Campbell,NE,40.2967,-98.737,493,"""Surveyor, minerals""",41.217197,-98.974541,1,2,12,80.29568788501027,104.2916346707433,0
gas_transport,47.55,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,42.36427,-125.371606,11,1,12,92.24366872005476,91.80739339201848,0
home,21.1,Redford,MO,37.3272,-91.0243,241,Investment analyst,37.079186,-91.230002,21,5,12,46.16563997262149,33.052146945068785,0
shopping_net,1050.47,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",48.50046,-122.644168,2,0,6,34.75154004106776,28.35143092636352,1
home,51.93,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",34.853893,-106.868627,19,3,12,32.407939767282684,75.15716042863512,0
entertainment,49.08,Burlington,WA,48.4786,-122.3345,14871,Public house manager,49.053154,-122.369565,21,0,1,44.84873374401095,63.93915891767587,0
home,286.87,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,36.588699,-88.720514,22,2,9,40.62422997946612,82.23381621503445,1
food_dining,10.39,Laramie,WY,41.4247,-105.4781,35371,"""Pilot, airline""",41.839781,-106.353548,23,6,12,32.31759069130732,86.16218843006571,0
travel,2.2,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,35.346129,-105.825105,15,3,1,51.94250513347023,73.38498998302899,0
personal_care,174.19,Burlington,WA,48.4786,-122.3345,14871,Public house manager,48.222912,-122.790267,19,3,1,44.818617385352496,44.07539955559788,0
grocery_pos,114.91,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,39.582557,-99.244723,10,0,12,70.36002737850787,109.20628336652548,0
grocery_pos,117.39,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,43.709182,-124.276563,4,0,12,92.24093086926764,99.212822398717,0
travel,8.58,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",37.027132,-105.77168,22,6,3,31.482546201232037,48.34136331688795,1
entertainment,95.16,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,32.458738,-110.520026,21,1,12,33.17180013689254,106.93632960427416,0
shopping_pos,3.22,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,41.279347,-98.569758,10,1,1,68.40793976728268,92.02390456341516,0
kids_pets,34.41,Scotts Mills,OR,44.9897,-122.6187,1252,"""Engineer, petroleum""",45.919794,-123.40412,20,0,1,81.95482546201232,120.2032848683602,0
entertainment,82.16,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,39.310831,-93.386062,14,3,1,44.049281314168375,52.61678429265843,0
entertainment,166.97,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,39.032512,-94.602594,20,2,1,29.50034223134839,68.8808149464564,0
shopping_net,875.71,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,39.146871,-120.651459,22,0,9,32.34770704996578,69.36019184223393,1
home,123.41,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",38.510464,-109.346827,13,6,1,31.72621492128679,59.18261918254578,0
misc_pos,32.67,Athena,OR,45.8289,-118.4971,1302,Dealer,45.09507,-117.693133,6,3,12,44.20260095824778,102.90524085716916,0
misc_pos,4.88,San Diego,CA,32.7185,-117.1593,1241364,Comptroller,32.990592,-117.82799,15,6,12,33.07597535934291,69.403456483107,0
misc_pos,5.86,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,43.630982,-115.777683,7,1,1,47.90691307323751,52.581849582255096,0
health_fitness,21.73,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,39.607589,-94.002906,20,0,1,46.75975359342916,35.312436656323165,0
gas_transport,55.26,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,37.626033,-92.096431,6,5,1,30.19301848049281,91.2356932441891,0
grocery_pos,191.24,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,45.904654,-122.315201,3,1,1,36.616016427104725,62.1173850758918,0
misc_net,23.87,Campbell,NE,40.2967,-98.737,493,"""Surveyor, minerals""",40.218381,-98.033279,9,1,1,78.33812457221082,60.34794190075665,0
grocery_net,50.34,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,36.035866,-90.576731,7,2,12,41.927446954141,113.6353398926952,0
misc_net,195.82,Napa,CA,38.4549,-122.2564,94014,Airline pilot,39.32761,-122.468746,4,0,1,33.41820670773443,98.76574222497143,0
gas_transport,69.59,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,33.257784,-106.496869,11,2,12,53.33607118412046,72.38882038955113,0
entertainment,99.15,Nelson,NE,40.201,-98.0684,732,Television/film/video producer,40.877659,-98.236331,18,5,1,62.09993155373032,76.56752749759468,0
health_fitness,49.66,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,38.664546,-105.768916,16,1,12,81.15263518138262,105.99763373664476,0
grocery_pos,218.64,Sun City,CA,33.7467,-117.1721,54287,"""Designer, exhibition/display""",34.152619,-117.320321,2,4,12,48.257357973990416,47.16128802923396,0
shopping_net,15.2,Freedom,WY,43.0172,-111.0292,471,"""Education officer, museum""",43.936495,-111.473778,3,0,12,53.4072553045859,108.3321354002896,0
entertainment,33.25,Parks,AZ,35.2563,-111.95,759,"""Geologist, engineering""",35.138684,-110.956705,12,0,1,61.817932922655714,91.1981275687565,0
food_dining,5.23,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,34.40071,-112.66993,21,1,12,21.08145106091718,82.43752621280191,0
shopping_pos,18.82,Freedom,WY,43.0172,-111.0292,471,"""Education officer, museum""",43.591662,-110.618789,6,2,1,51.45790554414784,71.99422516327841,0
travel,479.26,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,40.715935,-92.784729,18,0,12,46.01505817932922,112.98267783140577,0
kids_pets,2.28,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,33.670103,-117.781204,14,6,12,47.26351813826147,38.17593185955592,0
gas_transport,76.19,Kent,OR,45.0838,-120.6649,60,Museum education officer,45.69276,-119.926571,3,0,1,76.8021902806297,88.9344514733626,0
misc_net,735.87,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",39.890976,-94.263609,3,1,8,26.72689938398357,83.71147551074516,1
entertainment,161.88,Albuquerque,NM,35.1506,-106.569,641349,Civil Service administrator,34.581933,-105.853173,18,1,1,42.76249144421629,90.90331682669331,0
shopping_net,110.02,Burbank,WA,46.1966,-118.9017,3684,Musician,46.083705,-118.188613,14,1,12,39.082819986310746,56.356611968482326,0
home,51.51,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.741169,-118.794633,22,0,12,42.521560574948666,45.77343147951319,0
grocery_pos,139.42,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),41.397886,-97.880623,3,4,12,92.73100616016428,81.52902767907283,0
kids_pets,4.35,Hooper,NE,41.6414,-96.5232,1745,"""Engineer, automotive""",41.937388,-96.731737,16,6,12,47.00342231348392,37.17708946600817,0
entertainment,461.13,Omaha,NE,41.2064,-95.9953,518429,"""Surveyor, land/geomatics""",41.850865,-95.760883,23,5,9,23.96714579055441,74.27045998710531,1
travel,7.69,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",37.005072,-105.321187,16,0,12,32.309377138945926,39.9542938634365,0
entertainment,88.01,Helm,CA,36.4992,-120.0936,123,Early years teacher,35.549628,-119.949996,14,6,12,47.885010266940455,106.37439101842476,0
shopping_pos,5.46,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,33.031567,-117.291122,2,6,12,51.01437371663244,75.72016849145088,0
grocery_pos,159.58,Newhall,CA,34.3795,-118.523,34882,Health physicist,34.64627,-119.401014,2,0,12,49.67830253251198,85.74185554579158,0
personal_care,102.0,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,39.390753,-94.331307,14,6,12,31.44695414099932,77.78450394585623,0
kids_pets,54.27,Mendon,UT,41.71,-111.9817,2078,"""Scientist, audiological""",40.909894,-112.388019,16,5,1,55.58384668035592,95.22047703890796,0
health_fitness,91.68,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,38.416781,-94.949052,23,0,1,31.156741957563312,67.94316219427894,0
home,39.36,Parks,AZ,35.2563,-111.95,759,"""Geologist, engineering""",34.573567,-112.827521,17,3,1,61.80698151950719,110.2954117587412,0
shopping_pos,4.04,Vinton,CA,40.0235,-120.7986,128,Education administrator,39.382102,-120.806893,9,6,1,52.91170431211499,71.32373209679064,0
food_dining,18.96,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,38.184292,-91.209137,22,3,1,33.79876796714579,76.7811893052647,0
