category,amt,city,state,lat,long,city_pop,job,merch_lat,merch_long,trans_hour,trans_dayofweek,trans_month,customer_age,merchant_distance_km,is_fraud
health_fitness,11.67,Manville,WY,42.73,-104.7024,241,Educational psychologist,42.808984,-105.325869,23,2,1,38.04517453798768,51.64419851307129,0
home,44.64,Claremont,CA,34.1092,-117.7183,35705,Wellsite geologist,33.265127,-116.887234,14,0,12,64.62149212867898,121.33121546575008,0
gas_transport,59.4,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,40.2437,-93.130816,1,3,1,46.71047227926078,70.11593338348283,0
shopping_pos,3.64,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",49.089932,-122.822418,12,2,12,36.328542094455855,90.42878413955414,0
gas_transport,64.05,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,47.963255,-117.593938,10,5,1,40.54209445585216,112.42052861305876,0
grocery_net,45.53,Newhall,CA,34.3795,-118.523,34882,Health physicist,33.731445,-118.449284,0,1,12,49.68104038329911,72.37971073658716,0
personal_care,24.76,Burbank,WA,46.1966,-118.9017,3684,Musician,45.975733,-119.198767,13,6,1,37.12251882272416,33.586355913402734,0
entertainment,202.79,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,43.537979,-115.615423,13,4,1,47.93429158110883,66.81500888241621,0
grocery_pos,106.46,Eugene,OR,44.0385,-123.0614,191096,"""Scientist, physiological""",43.151656,-123.945317,4,6,1,54.770704996577685,121.61812826446668,0
misc_net,6.86,Wendel,CA,40.3406,-120.2824,104,"""Teacher, adult education""",40.116216,-120.957782,11,4,1,29.404517453798768,62.52955079098173,0
shopping_pos,6.49,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",37.311043,-105.471246,20,1,1,30.31895961670089,71.73681592087173,0
personal_care,76.68,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,38.418867,-105.12348,18,2,12,32.988364134154686,45.29504924814208,0
grocery_pos,84.09,Moab,UT,38.5677,-109.5271,9772,Location manager,39.177815,-110.18484,10,1,12,31.096509240246405,88.5697937314226,0
food_dining,10.53,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist, research (maths)""",20.742103,-155.794912,17,4,1,27.74811772758385,91.0234217375912,0
misc_pos,90.93,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,47.052649,-116.99706,22,6,12,21.57700205338809,20.43189118900184,0
food_dining,27.99,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,38.235261,-123.270006,14,2,1,64.53388090349075,31.059646099797224,0
grocery_pos,62.14,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,35.091408,-105.254186,9,0,1,46.51060917180013,123.67541670978326,0
food_dining,74.6,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,37.440548,-92.325734,19,2,12,32.17796030116359,100.29186025979742,0
misc_pos,31.69,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,39.070715,-93.952482,4,0,12,46.01505817932922,96.63764753575114,0
kids_pets,25.86,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,39.42189,-89.824536,20,1,12,60.799452429842574,104.55380908502656,0
grocery_net,53.6,Newhall,CA,34.3795,-118.523,34882,Health physicist,33.39244,-118.978439,7,3,1,47.71252566735113,117.53177540057716,0
health_fitness,5.73,Browning,MO,40.029,-93.1607,602,Cytogeneticist,40.447866,-93.601459,19,1,12,66.46132785763176,59.74092792950834,0
misc_net,837.54,Monitor,WA,47.4852,-120.4158,584,Medical technical officer,48.293419,-119.587485,22,6,9,50.450376454483234,109.04496330938092,1
gas_transport,61.97,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,37.906626,-121.624567,0,6,1,21.984941820670773,65.73472525694973,0
grocery_pos,129.27,Lowell,OR,43.921,-122.7806,1420,Systems analyst,44.033275,-122.852122,2,6,12,55.12662559890486,13.733664084821484,0
home,6.49,Sun City,CA,33.7467,-117.1721,54287,"""Designer, exhibition/display""",33.533979,-117.524934,14,2,1,46.29705681040383,40.328096391993846,0
shopping_pos,3.6,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,43.446422,-107.953431,21,6,1,32.92265571526352,90.82191713873978,0
gas_transport,47.74,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",36.519812,-104.70648,0,0,12,32.309377138945926,70.02165920916116,0
shopping_net,11.23,Carlotta,CA,40.507,-123.9743,1139,"""Therapist, occupational""",41.146019,-123.966556,5,1,12,69.95482546201232,71.05865818708678,0
personal_care,14.14,Kirk,CO,39.6171,-102.4776,207,Network engineer,40.335909,-102.163819,19,5,1,63.12662559890486,84.28117366070884,0
personal_care,38.78,North Loup,NE,41.4972,-98.7858,509,"""Nurse, children's""",41.892707,-98.523486,12,3,1,38.338124572210816,49.07589242510637,0
personal_care,5.27,Vinton,CA,40.0235,-120.7986,128,Education administrator,39.321197,-120.115932,22,1,1,52.89801505817933,97.53008211499818,0
kids_pets,41.04,North Loup,NE,41.4972,-98.7858,509,"""Nurse, children's""",41.100123,-98.551715,18,6,12,40.28199863107461,48.28953911072886,0
entertainment,8.95,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,39.320942,-105.824186,4,4,12,81.14168377823408,71.86381933528794,0
shopping_pos,15.01,Shedd,OR,44.453,-123.1065,917,Radio broadcast assistant,43.505534,-123.487013,13,6,12,25.472963723477072,109.66431245800467,0
health_fitness,75.14,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,43.009487,-107.907173,17,3,12,44.82683093771389,80.43860026773652,0
kids_pets,14.54,Cascade Locks,OR,45.671,-121.8686,1288,Barrister,45.672881,-121.531571,23,3,1,82.69404517453799,26.187699814329587,0
home,79.98,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,39.991242,-105.346327,17,0,1,40.38329911019849,36.19428456617592,0
grocery_net,44.27,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,43.014302,-109.025973,5,3,12,34.86926762491444,10.588449989589597,0
gas_transport,76.99,Santa Monica,CA,34.0287,-118.4924,92043,"""Civil engineer, contracting""",34.807169,-117.656128,0,0,12,59.676933607118414,115.65962567626651,0
health_fitness,74.42,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,39.401155,-105.139936,19,0,1,40.36413415468857,57.76676687077949,0
grocery_pos,147.56,Westerville,NE,41.4193,-99.3844,73,Product designer,42.363575,-100.274863,3,1,12,85.88364134154689,128.2851690602831,0
grocery_net,40.65,Wheaton,MO,36.7651,-94.0492,760,Production manager,36.963174,-94.137645,3,6,12,35.32375085557837,23.38809239191711,0
food_dining,16.86,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,38.923168,-106.213875,17,1,1,79.1978097193703,58.519661966861406,0
grocery_pos,63.78,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",35.965188,-105.144009,3,6,1,30.42299794661191,136.66639052167764,0
home,97.56,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),41.942588,-110.321814,16,4,12,39.47433264887064,99.58559237442226,0
travel,3178.51,Wales,AK,64.7556,-165.6723,145,"""Administrator, education""",64.396477,-165.209648,18,1,1,79.14579055441479,45.63304755197348,0
home,12.32,Laramie,WY,41.4247,-105.4781,35371,"""Pilot, airline""",40.511475,-105.206512,12,2,1,30.3709787816564,104.07455292097887,0
kids_pets,7.67,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,40.353118,-101.271832,16,2,12,38.8829568788501,89.98446566202637,0
gas_transport,73.81,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",44.97787,-104.220594,9,3,12,47.62765229295003,36.702884380851366,0
misc_net,6.0,Manville,WY,42.73,-104.7024,241,Educational psychologist,42.770247,-103.945514,4,1,1,38.04243668720055,61.96345304966916,0
misc_pos,50.83,Ashford,WA,46.7531,-121.9898,759,Video editor,46.94172,-121.085235,23,0,3,63.50171115674196,71.9188112083147,1
misc_net,23.05,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,46.45797,-117.056097,14,1,1,19.627652292950035,85.54586671375232,0
gas_transport,24.63,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",40.27752,-110.569137,8,2,12,30.951403148528406,12.269303284508988,0
home,85.24,Ballwin,MO,38.577,-90.5255,92608,"""Engineer, communications""",37.878985,-90.149377,18,0,1,17.470225872689937,84.28262990712818,0
entertainment,11.42,Kirtland Afb,NM,35.0203,-106.5503,310,"""Surveyor, land/geomatics""",35.041538,-105.85198,20,0,1,40.27104722792608,63.626528870555575,0
gas_transport,79.43,Hooper,NE,41.6414,-96.5232,1745,"""Engineer, automotive""",40.737658,-96.981499,7,0,1,45.0321697467488,107.55990846434726,0
health_fitness,76.43,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,37.948881,-119.971455,15,3,1,31.66598220396988,88.71738055856103,0
travel,7.23,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,32.060874,-105.678957,16,0,12,53.3305954825462,98.5872687725102,0
gas_transport,54.58,San Jose,CA,37.3304,-121.7913,973849,Science writer,38.049289,-122.731869,1,6,12,65.54414784394251,115.06189260826967,0
food_dining,3.9,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,37.858012,-94.090416,20,6,12,31.44695414099932,105.36491424687028,0
misc_net,846.07,Claremont,CA,34.1092,-117.7183,35705,Wellsite geologist,35.018202,-118.661908,22,0,9,63.29911019849418,132.9729401624899,1
entertainment,76.18,Kissee Mills,MO,36.6704,-93.0377,1201,"""Engineer, agricultural""",36.643785,-93.936738,22,3,1,38.8145106091718,80.25128993014619,0
gas_transport,58.09,Roseland,NE,40.4591,-98.5551,463,"""Nurse, mental health""",40.289607,-97.840338,3,4,12,72.56947296372347,63.4136863877554,0
food_dining,72.42,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,38.81981,-94.370451,21,6,1,68.65160848733744,50.39578939446182,0
misc_net,45.86,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,38.623572,-93.989193,10,5,12,33.106091718001366,64.66646512902346,0
shopping_net,6.76,Valentine,NE,42.8062,-100.6215,4005,Network engineer,43.222286,-100.798748,0,6,1,73.83162217659138,48.45901015953703,0
misc_net,708.51,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,33.090936,-112.39668,23,2,10,20.87337440109514,84.55226870331572,1
grocery_pos,68.96,Fullerton,NE,41.366,-98.0054,1749,"""Surveyor, mining""",41.182138,-98.751918,3,1,1,45.65366187542779,65.65071837080777,0
misc_pos,26.17,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",42.575547,-108.502896,14,1,12,27.299110198494184,56.67586067032932,0
grocery_pos,98.03,Helm,CA,36.4992,-120.0936,123,Early years teacher,35.707662,-119.167404,4,3,12,47.89596167008898,121.1205426715522,0
kids_pets,49.5,Carroll,NE,42.277,-97.1926,566,Metallurgist,41.279539,-97.003924,17,0,12,45.921971252566735,112.01052725166836,0
shopping_net,5.11,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,37.989602,-122.896187,4,4,1,64.5201916495551,28.188777091867276,0
food_dining,98.07,Palmdale,CA,34.5715,-118.0231,171170,Chemical engineer,34.849598,-117.476043,15,1,1,55.578370978781656,58.793542808154825,0
shopping_pos,2.15,Carlotta,CA,40.507,-123.9743,1139,"""Therapist, occupational""",41.302169,-123.883081,1,1,1,68.0,88.75045796011683,0
shopping_pos,8.23,Jelm,WY,41.0539,-106.0763,100,Public librarian,41.565856,-105.496722,21,0,1,44.74743326488706,74.72628871798577,0
shopping_pos,518.45,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,32.746147,-111.652678,16,1,12,33.17180013689254,79.43147969719332,0
shopping_pos,474.63,Aurora,CO,39.6662,-104.835,389246,"""Scientist, marine""",40.553962,-105.81415,8,0,12,51.044490075290895,129.1429678089054,0
home,81.56,Kent,OR,45.0838,-120.6649,60,Museum education officer,45.583704,-120.184451,22,0,1,76.78302532511978,67.08398017081444,0
entertainment,11.27,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,33.628639,-116.566535,11,1,1,59.44695414099932,83.44081327830412,0
home,2.04,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.044436,-122.309599,20,6,12,61.74401095140315,10.772270935863595,0
kids_pets,31.23,Huslia,AK,65.6899,-156.292,277,"""Engineer, civil (consulting)""",65.264269,-156.763088,12,6,12,55.14031485284052,52.082715075537706,0
home,85.65,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,38.780218,-106.016143,15,1,1,40.34770704996578,113.0414542083019,0
kids_pets,56.59,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,40.641525,-105.305417,21,5,12,42.33264887063656,102.68074623558402,0
home,8.86,Burbank,WA,46.1966,-118.9017,3684,Musician,45.984517,-119.354633,13,0,1,37.106091718001366,42.14401991249946,0
home,21.93,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",37.129246,-122.237875,22,0,1,27.299110198494184,64.67339889917967,0
shopping_net,852.22,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",48.341379,-122.371485,0,1,6,34.75427789185489,1.919328003540825,1
shopping_net,876.1,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",40.638516,-109.952976,3,5,6,30.42299794661191,54.0174729896335,1
gas_transport,71.22,Laramie,WY,41.4247,-105.4781,35371,"""Pilot, airline""",41.075023,-105.052557,0,5,12,32.31485284052019,52.70157346077354,0
shopping_net,952.33,Llano,NM,36.1486,-105.6648,247,Architectural technologist,36.869406,-105.825118,20,6,10,58.96509240246407,81.42058388570409,1
shopping_net,2.65,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,39.918854,-122.461342,19,2,12,48.19986310746064,105.04998990838251,0
food_dining,6.6,North Loup,NE,41.4972,-98.7858,509,"""Nurse, children's""",41.484733,-98.853677,21,5,1,38.34360027378508,5.821066614310211,0
misc_pos,5.64,Redford,MO,37.3272,-91.0243,241,Investment analyst,38.310628,-91.16231,17,1,12,46.17385352498289,110.02205420692144,0
shopping_pos,1009.65,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,33.210236,-117.473344,23,6,1,50.05612594113621,50.13890473798621,1
grocery_pos,143.71,Gardiner,OR,43.7857,-124.1437,260,"""Engineer, maintenance""",43.253105,-123.238427,7,4,1,62.34086242299794,93.99551913789816,0
travel,6.48,Llano,NM,36.1486,-105.6648,247,Architectural technologist,35.906759,-104.71956,17,2,1,57.19096509240247,89.15441386990175,0
food_dining,193.24,Westerville,NE,41.4193,-99.3844,73,Product designer,42.168041,-99.549066,19,0,12,85.88090349075975,84.36786429593627,0
food_dining,15.43,Ashford,WA,46.7531,-121.9898,759,Video editor,46.79021,-121.481355,19,1,1,62.33538672142368,38.94146128041296,0
home,100.92,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,38.712639,-93.6291,13,1,12,31.45242984257358,22.595438427306927,0
grocery_pos,196.19,Burbank,WA,46.1966,-118.9017,3684,Musician,45.696318,-118.15968,11,5,12,39.07460643394935,79.91166965934505,0
health_fitness,46.55,Llano,NM,36.1486,-105.6648,247,Architectural technologist,36.113599,-105.469136,12,5,1,57.23750855578371,17.998179885387206,0
misc_net,733.72,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,38.564132,-90.515652,23,1,3,58.978781656399725,8.176311476485756,1
home,30.15,Carlotta,CA,40.507,-123.9743,1139,"""Therapist, occupational""",40.606858,-123.433699,20,1,1,67.98083504449008,47.0011062673962,0
food_dining,55.93,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,39.743843,-93.946347,19,1,1,29.47843942505133,106.2981710509076,0
shopping_net,6.19,Newhall,CA,34.3795,-118.523,34882,Health physicist,34.641338,-117.797295,23,5,1,47.69883641341547,72.58886187108979,0
grocery_net,46.67,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",38.06691,-110.491858,10,0,12,33.68377823408624,128.76160799330898,0
personal_care,77.03,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,39.734667,-107.239888,22,1,12,81.15263518138262,67.85295619403118,0
shopping_net,30.36,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",38.082322,-123.080613,18,1,12,29.23750855578371,69.36451552292569,0
home,260.23,Bay City,OR,45.5197,-123.8761,1530,Colour technologist,44.565672,-124.092732,23,1,3,33.31143052703628,107.43967697965404,1
gas_transport,58.53,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,37.498406,-90.52101,3,6,1,33.80698151950719,104.30777435869072,0
misc_net,3.53,Wheaton,MO,36.7651,-94.0492,760,Production manager,36.217189,-93.090289,1,0,1,33.35249828884326,105.16595167260172,0
misc_pos,747.9,North Loup,NE,41.4972,-98.7858,509,"""Nurse, children's""",41.006696,-99.648324,1,2,4,39.58110882956879,90.40929163108343,1
food_dining,73.47,Broomfield,CO,39.8854,-105.1139,92337,"""Engineer, electronics""",40.819008,-105.999796,23,0,1,51.26078028747433,128.10980365383156,0
grocery_pos,146.33,Vinton,CA,40.0235,-120.7986,128,Education administrator,39.892043,-121.453696,10,1,1,52.85968514715948,57.7172286664262,0
gas_transport,71.21,Wheaton,MO,36.7651,-94.0492,760,Production manager,37.523352,-93.078805,6,1,12,35.32922655715264,120.44260470381406,0
home,2.01,Wheaton,MO,36.7651,-94.0492,760,Production manager,37.539077,-95.001102,16,5,1,33.36618754277892,120.51378465817574,0
shopping_net,108.34,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",39.704381,-93.890142,16,5,12,28.079397672826836,74.10818747292652,0
gas_transport,22.57,Campbell,NE,40.2967,-98.737,493,"""Surveyor, minerals""",40.465727,-99.673822,1,3,5,78.6694045174538,81.54650133656435,1
personal_care,29.85,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,40.188596,-98.401092,20,0,1,68.40520191649556,36.48608542170485,0
home,14.89,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",37.524622,-121.484231,16,6,12,29.232032854209447,89.20786459877928,0
kids_pets,56.85,Malad City,ID,42.1808,-112.262,4154,Nature conservation officer,42.406618,-112.800423,13,0,1,56.96646132785763,50.90916712466557,0
grocery_pos,186.06,Burbank,WA,46.1966,-118.9017,3684,Musician,46.17091,-118.67571,11,3,12,39.08829568788501,17.63091545091363,0
grocery_pos,101.79,Luray,MO,40.4931,-91.8912,519,Town planner,39.885102,-92.003535,11,2,1,52.92265571526352,68.27635910564801,0
grocery_net,91.52,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,32.328743,-117.525094,5,1,12,61.40177960301163,86.63481738364493,0
kids_pets,19.85,Rock Springs,WY,41.606,-109.23,27971,Music therapist,42.176084,-108.557866,22,0,8,35.00889801505818,84.34227378841055,1
misc_pos,78.88,Mountain Center,CA,33.6401,-116.5567,1661,"""Therapist, music""",34.154625,-115.877564,14,0,12,32.27378507871321,84.86564373266826,0
grocery_pos,206.38,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,32.642667,-111.742112,11,4,12,33.16084873374401,93.624417956923,0
food_dining,66.83,Owensville,MO,38.3511,-91.4867,6703,Naval architect,38.634572,-91.348251,22,0,12,22.60917180013689,33.745168097384735,0
home,50.63,Cardwell,MO,36.0434,-90.2907,1120,Television floor manager,36.036015,-90.7505,18,3,1,61.73305954825462,41.35023699356595,0
shopping_net,22.54,Manley,NE,40.9207,-96.168,206,Human resources officer,40.34178,-95.824401,0,0,1,51.29911019849418,70.6016612363574,0
grocery_pos,298.01,Parker Dam,CA,34.298,-114.156,126,Marketing executive,34.068192,-113.412581,4,6,1,26.305270362765228,73.00201893309055,1
gas_transport,58.48,Valentine,NE,42.8062,-100.6215,4005,Network engineer,43.528932,-100.862011,10,6,12,75.78644763860369,82.69730214309989,0
home,7.79,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,40.827472,-104.49978,13,5,1,45.51950718685831,94.06655241305968,0
food_dining,5.69,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,42.237464,-104.454369,14,5,1,45.48117727583847,69.50844892003633,0
personal_care,1.64,Los Angeles,CA,34.0443,-118.2509,2383912,"""Journalist, newspaper""",34.261994,-118.995601,14,0,1,59.62765229295003,72.67559475416732,0
gas_transport,43.72,Cascade Locks,OR,45.671,-121.8686,1288,Barrister,46.451939,-121.425437,11,3,1,82.71321013004791,93.32550026739898,0
food_dining,23.58,San Jose,CA,37.3304,-121.7913,973849,Science writer,38.163515,-121.690319,9,5,1,63.58658453114305,93.06264574566065,0
entertainment,1.79,Eugene,OR,44.0385,-123.0614,191096,"""Scientist, physiological""",44.015729,-122.095409,5,0,1,54.75427789185489,77.27239240044179,0
home,79.7,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,34.272394,-110.262169,18,4,12,33.16084873374401,133.93508427939415,0
personal_care,10.12,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.44264,-117.84017,20,0,12,42.521560574948666,67.3149419078186,0
misc_pos,1.5,Palmdale,CA,34.5715,-118.0231,171170,Chemical engineer,33.990108,-118.470717,9,4,12,57.5605749486653,76.6204972859176,0
gas_transport,57.38,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,32.739042,-106.424375,9,0,12,53.3305954825462,60.80390772708149,0
entertainment,27.06,Laramie,WY,41.4247,-105.4781,35371,"""Pilot, airline""",42.301951,-105.674328,20,0,1,30.36550308008213,98.89001764528544,0
misc_pos,49.52,Owensville,MO,38.3511,-91.4867,6703,Naval architect,38.668212,-92.255738,12,6,1,20.63244353182752,75.6360975821636,0
grocery_pos,109.77,Red Cliff,CO,39.4584,-106.3851,277,Human resources officer,39.353511,-106.22455,5,0,1,33.76317590691308,18.063796336152244,0
grocery_net,14.37,Wales,AK,64.7556,-165.6723,145,"""Administrator, education""",65.654142,-164.722603,0,4,1,79.15400410677618,109.2855516118244,1
health_fitness,39.81,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),40.565382,-120.152633,17,0,12,53.59069130732375,93.39197126730296,0
home,2.04,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.044436,-122.309599,20,6,12,61.74401095140315,10.772270935863595,0
kids_pets,10.38,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",38.166075,-94.336402,12,4,1,26.12183436002738,108.43687818667853,0
