category,amt,city,state,lat,long,city_pop,job,merch_lat,merch_long,trans_hour,trans_dayofweek,trans_month,customer_age,merchant_distance_km,is_fraud
shopping_net,807.16,San Jose,CA,37.3304,-121.7913,973849,Science writer,36.632526,-121.588932,9,6,12,65.54414784394251,79.65472749221485,0
grocery_pos,191.93,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,39.351876,-123.042478,7,3,1,46.209445585215605,35.193410440970844,0
entertainment,80.35,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.051479,-117.842735,17,1,1,40.55030800821356,96.86621522235164,0
health_fitness,67.23,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",34.248452,-106.324987,21,3,1,30.45311430527036,85.8072062437362,0
home,317.68,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,32.784937,-117.576751,20,5,12,51.011635865845314,93.1451497624384,0
kids_pets,50.48,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),41.307692,-110.661239,20,5,1,37.503080082135526,50.45551684476503,0
shopping_net,7.21,Kent,OR,45.0838,-120.6649,60,Museum education officer,45.041256,-121.631675,6,0,1,76.78302532511978,76.07807908511172,0
grocery_pos,106.07,Manley,NE,40.9207,-96.168,206,Human resources officer,40.919192,-96.057542,0,1,12,53.23750855578371,9.28238533899582,0
home,23.02,Redford,MO,37.3272,-91.0243,241,Investment analyst,38.278806,-91.733673,22,3,12,46.17932922655715,122.80286939925946,0
shopping_net,16.96,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,33.953814,-112.195084,14,1,1,37.20739219712526,45.39605180558423,0
grocery_pos,132.25,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,39.000367,-93.602418,3,0,1,30.217659137577,110.82281537473038,0
home,51.39,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.718939,-118.810226,22,6,1,40.563997262149215,47.76762891717885,0
shopping_pos,1.24,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,46.787938,-121.123986,12,0,1,34.85557837097878,103.54070776132234,0
entertainment,615.49,Lowell,OR,43.921,-122.7806,1420,Systems analyst,43.28018,-122.063582,22,1,2,53.2539356605065,91.71036790878124,1
home,81.28,Parker Dam,CA,34.298,-114.156,126,Marketing executive,33.518928,-115.145664,14,1,12,28.22724161533197,125.87845912978086,0
misc_pos,3.36,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,39.45417,-107.056629,7,1,12,81.15263518138262,37.24414768495374,0
personal_care,18.84,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",39.548209,-109.328729,20,0,1,31.74811772758385,65.76055422389653,0
grocery_net,23.14,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,34.063755,-105.465394,4,6,1,18.428473648186174,84.21612472963518,0
misc_pos,2.97,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,37.932685,-94.734017,14,4,12,31.44147843942505,121.46354858479036,0
entertainment,57.33,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",38.908706,-110.055218,19,6,1,31.745379876796715,39.39329547622169,0
misc_net,909.14,Omaha,NE,41.2064,-95.9953,518429,"""Surveyor, land/geomatics""",40.35438,-95.905921,20,4,9,23.964407939767284,95.03870870413844,1
grocery_pos,326.03,Cascade Locks,OR,45.671,-121.8686,1288,Barrister,45.970483,-122.519803,1,6,11,84.52292950034223,60.46038310772392,1
shopping_pos,2.48,Westerville,NE,41.4193,-99.3844,73,Product designer,41.904669,-100.290293,8,6,12,85.87816563997262,92.60559197713306,0
shopping_net,2.65,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,36.421551,-121.439957,20,2,12,23.94798083504449,105.78093299389984,0
kids_pets,2.93,Carlotta,CA,40.507,-123.9743,1139,"""Therapist, occupational""",40.428489,-124.749785,12,4,1,67.96988364134155,66.1794294416692,0
personal_care,20.98,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,33.051455,-106.147956,14,5,12,20.36139630390144,52.46581375108887,0
gas_transport,18.46,Camden,MO,39.2048,-94.0259,464,Colour technologist,40.126368,-93.688829,1,3,10,61.385352498288846,106.4576618677546,1
health_fitness,74.29,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,40.004903,-93.062177,22,3,12,46.02327173169062,32.322151675731384,0
home,17.05,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",43.890111,-107.556235,22,3,12,27.28542094455852,108.435878870349,0
grocery_pos,338.99,Cardwell,MO,36.0434,-90.2907,1120,Television floor manager,37.010298,-89.990603,23,5,7,62.27515400410677,110.80740540176376,1
entertainment,40.64,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,33.434803,-105.46506,20,3,12,20.3750855578371,24.158036069216507,0
misc_net,8.83,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,35.907066,-106.86573,0,5,1,51.96714579055441,98.83153977661084,0
kids_pets,109.06,Powell Butte,OR,44.2415,-121.0113,2016,Local government officer,43.729748,-120.13096,12,1,1,65.01848049281314,90.54663034522125,0
shopping_pos,788.66,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",48.80396,-122.159966,23,0,6,34.75154004106776,53.36727439432304,1
home,68.19,Stayton,OR,44.8021,-122.7624,9587,"""Engineer, biomedical""",44.937057,-123.328719,23,0,12,52.76386036960986,47.08433451975024,0
health_fitness,50.44,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,40.417261,-101.666385,12,3,1,36.89253935660506,93.47644140939296,0
shopping_net,9.68,Parks,AZ,35.2563,-111.95,759,"""Geologist, engineering""",34.369841,-110.959806,2,6,1,61.79603011635866,133.74346208007586,0
grocery_net,27.03,Ballwin,MO,38.577,-90.5255,92608,"""Engineer, communications""",38.984909,-90.842219,1,1,1,17.43463381245722,53.01877544221505,0
shopping_net,2.71,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist, research (maths)""",20.545271,-155.506856,12,1,12,29.71389459274469,59.36720753890792,0
personal_care,14.02,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",39.731639,-110.207411,16,6,1,31.72621492128679,95.98879117948756,0
gas_transport,60.4,Omaha,NE,41.2064,-95.9953,518429,"""Surveyor, land/geomatics""",40.531825,-95.510917,8,0,1,23.28268309377139,85.35374835475899,0
grocery_pos,319.55,Oakland,CA,37.7878,-122.1884,381459,Barista,38.241989,-122.8219,9,2,3,46.16563997262149,75.03698611377473,1
health_fitness,6.02,Azusa,CA,34.1248,-117.9031,59705,Civil Service fast streamer,33.47864,-118.721501,20,0,1,35.58110882956879,104.30991086004052,0
grocery_pos,105.31,Redford,MO,37.3272,-91.0243,241,Investment analyst,37.702671,-91.460011,8,6,12,46.16837782340863,56.74417101722611,0
shopping_net,1.2,Fields Landing,CA,40.7268,-124.2174,276,"""Scientist, audiological""",41.323639,-124.489278,0,1,12,91.6495550992471,70.17499309668,0
shopping_pos,24.96,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.220856,-119.040584,20,3,1,40.57494866529774,70.92494399974474,0
shopping_pos,13.19,Newhall,CA,34.3795,-118.523,34882,Health physicist,33.943694,-118.029195,23,3,12,49.686516084873375,66.42727622384112,0
shopping_pos,5.45,Browning,MO,40.029,-93.1607,602,Cytogeneticist,40.097885,-93.349023,6,2,1,64.47091033538672,17.76284115856983,0
shopping_net,8.66,Iliff,CO,40.7692,-103.0968,648,Community arts worker,41.066143,-103.15392,8,1,1,49.31690622861054,33.36554925427176,0
gas_transport,44.82,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,38.396022,-123.670007,8,1,1,64.53114305270363,68.07932756292345,0
shopping_net,510.44,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,39.502205,-121.970343,21,3,12,41.65366187542779,117.91785532064216,0
gas_transport,41.28,Parks,AZ,35.2563,-111.95,759,"""Geologist, engineering""",34.964059,-111.203646,1,6,1,61.776865160848736,75.26640667900544,0
shopping_net,51.88,Littleton,CO,39.5994,-105.0044,320420,Water engineer,39.045686,-105.470628,23,2,1,43.46338124572211,73.47944931264249,0
shopping_pos,125.81,Williamsburg,MO,38.8874,-91.7689,710,Glass blower/designer,38.866259,-92.454789,19,4,12,50.24503764544832,59.42030471653748,0
shopping_net,9.0,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,42.135413,-101.176341,15,0,1,36.9034907597536,108.9795552905242,0
home,69.37,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,39.691594,-92.999632,15,0,1,44.07939767282683,27.59325595806592,0
gas_transport,57.69,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,47.432169,-117.624609,3,1,1,19.60848733744011,46.8282703085632,0
gas_transport,58.19,Fullerton,NE,41.366,-98.0054,1749,"""Surveyor, mining""",40.475261,-97.396916,9,2,1,45.65639972621492,111.46147861205654,0
gas_transport,59.37,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",40.919111,-109.480001,3,4,12,30.937713894592743,104.58460273662996,0
food_dining,7.3,Humboldt,AZ,34.5189,-112.2523,1179,"""Civil engineer, contracting""",34.42631,-111.307949,23,5,1,63.99726214921287,87.17722381359107,0
grocery_net,41.91,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),45.163533,-122.066146,8,1,1,41.497604380561256,72.50519583882873,0
shopping_net,44.22,Browning,MO,40.029,-93.1607,602,Cytogeneticist,40.816768,-92.511469,11,0,12,66.45859000684463,103.40795683254744,0
health_fitness,50.54,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,47.93086,-117.072847,23,6,12,21.57700205338809,78.25748762749927,0
personal_care,12.79,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,40.907799,-101.445631,18,4,1,36.8952772073922,37.88117562686684,0
misc_pos,364.59,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,36.577313,-105.887885,14,6,12,48.4435318275154,67.58403925916842,0
health_fitness,2.22,Browning,MO,40.029,-93.1607,602,Cytogeneticist,39.122817,-93.830758,18,0,12,66.45859000684463,115.9784270341842,0
health_fitness,38.95,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,39.387423,-105.175627,20,6,1,26.680355920602327,71.37382505899504,0
home,87.39,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,39.47725,-99.039038,22,0,1,68.38603696098562,113.48430232228364,0
shopping_pos,144.79,Athena,OR,45.8289,-118.4971,1302,Dealer,45.704767,-118.734838,2,5,1,42.21492128678987,23.034335217947405,0
kids_pets,47.09,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,39.187648,-93.646264,19,4,12,70.58179329226557,76.72758129466149,0
home,202.93,Luray,MO,40.4931,-91.8912,519,Town planner,41.0519,-92.252952,15,0,12,54.87200547570158,69.20116364743008,0
shopping_pos,122.0,Athena,OR,45.8289,-118.4971,1302,Dealer,46.442439,-118.524214,0,1,1,42.26146475017112,68.2544048214535,0
misc_pos,51.66,Lamy,NM,35.4311,-105.9409,923,Public relations account executive,35.907743,-105.212285,22,5,2,54.652977412731005,84.50483179621237,1
kids_pets,76.56,Louisiana,MO,39.4336,-91.0664,4593,"""Teacher, early years/pre""",40.273805,-92.04371,17,2,1,78.1409993155373,125.25132297994443,0
gas_transport,61.9,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",39.728005,-110.394912,7,3,1,31.718001368925396,105.11887155857352,0
home,30.52,Burbank,WA,46.1966,-118.9017,3684,Musician,47.15607,-119.329031,14,3,1,37.09514031485284,111.55793315286648,0
gas_transport,48.93,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,39.225821,-123.496861,10,4,1,64.53935660506502,120.42347006052468,0
shopping_net,4.61,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",36.45217,-104.712381,12,2,1,30.360027378507876,71.66919429240079,0
gas_transport,47.14,Mesa,ID,44.6255,-116.4493,129,Cartographer,45.252736,-117.112857,4,6,1,53.07871321013005,87.13290056614481,0
shopping_net,1019.96,Red Cliff,CO,39.4584,-106.3851,277,Human resources officer,40.353567,-106.503599,22,6,5,34.12457221081451,100.0498751725523,1
misc_net,25.19,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.385483,-123.039156,6,0,12,61.74674880219028,83.50215338135305,0
food_dining,13.71,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,34.66035,-118.811919,18,4,1,36.4517453798768,77.32071385248801,0
travel,687.15,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,39.86034,-105.636195,20,1,1,26.666666666666668,137.08109514336635,0
gas_transport,9.16,Craig,AK,55.4732,-133.1171,1920,Commissioning editor,56.214113,-133.261105,0,2,12,23.460643394934976,82.87479842775905,1
food_dining,94.58,Claremont,CA,34.1092,-117.7183,35705,Wellsite geologist,34.957244,-117.936594,2,0,12,64.62149212867898,96.39490960107442,0
personal_care,136.9,Oakland,CA,37.7878,-122.1884,381459,Barista,38.032496,-122.313526,21,3,1,45.01848049281314,29.339869872878232,0
misc_net,11.36,Westerville,NE,41.4193,-99.3844,73,Product designer,40.752366,-99.683639,8,3,1,83.93429158110882,78.28543018691661,0
kids_pets,167.84,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist, research (maths)""",19.231776,-154.662373,14,5,1,27.770020533880903,115.3633173679523,0
misc_net,84.32,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,38.182329,-123.371184,6,3,12,66.49144421629022,40.46042112081573,0
gas_transport,82.54,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,40.557855,-101.833133,6,1,1,36.90622861054072,88.6459056882023,0
home,50.85,Littleton,CO,39.5994,-105.0044,320420,Water engineer,38.619554,-105.672992,13,6,1,43.45516769336072,123.28198537607688,0
health_fitness,69.64,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,33.066442,-105.550344,17,0,12,20.366872005475702,32.23428078523146,0
entertainment,43.15,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,40.333121,-93.251589,17,4,12,48.68720054757016,73.18849699245533,0
shopping_pos,6.4,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),38.864167,-119.931847,9,6,1,51.61396303901437,121.81238404171836,0
grocery_pos,106.17,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,42.240324,-109.763662,2,6,12,44.83504449007529,110.72937979708848,0
health_fitness,15.08,Oakland,CA,37.7878,-122.1884,381459,Barista,37.042997,-123.004474,20,5,1,45.00479123887748,109.78685604140368,0
grocery_pos,23.58,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,33.670996,-117.623183,10,6,12,38.41204654346338,77.8585843840989,0
food_dining,116.45,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,41.439253,-103.445341,22,0,7,46.04243668720055,66.53936285760113,1
misc_pos,45.4,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,33.916129,-117.095988,5,1,1,49.02669404517454,66.01033290640164,0
gas_transport,64.17,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,37.87265,-122.400794,1,2,12,61.75222450376455,26.91074732730818,0
misc_net,1566.58,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,40.813042,-95.662625,10,1,12,69.14168377823408,41.77044840899827,0
shopping_pos,2.47,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,37.277017,-122.160372,11,6,1,59.78918548939083,85.53816991989255,0
food_dining,114.63,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,46.09463,-123.201661,18,6,1,36.64887063655031,86.1159730738621,0
shopping_net,3.24,Kirtland Afb,NM,35.0203,-106.5503,310,"""Surveyor, land/geomatics""",35.083415,-106.017465,14,3,1,40.26009582477755,49.00783530688327,0
shopping_pos,6.74,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,37.684026,-93.099472,20,4,1,30.190280629705683,75.80484889336411,0
entertainment,22.73,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,33.724515,-106.643394,19,6,1,18.390143737166323,98.36385948034518,0
grocery_pos,292.85,Aurora,CO,39.6662,-104.835,389246,"""Scientist, marine""",40.477301,-104.170544,2,6,10,49.83436002737851,106.44609770357076,1
home,79.4,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,38.420859,-105.419146,20,3,12,28.64613278576317,84.23326306298195,0
entertainment,75.12,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,40.22855,-93.310798,14,4,1,44.05201916495551,49.93849764295835,0
personal_care,73.98,Laramie,WY,41.4247,-105.4781,35371,"""Pilot, airline""",42.385167,-105.007976,18,3,12,32.309377138945926,113.66443902653091,0
gas_transport,57.38,Portland,OR,45.5303,-122.7033,841711,"""Engineer, building services""",45.709586,-122.84974,10,1,12,57.738535249828885,22.95946481255708,0
kids_pets,56.34,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,44.75436,-123.488086,14,6,12,38.5845311430527,96.3439979234022,0
entertainment,159.4,Newhall,CA,34.3795,-118.523,34882,Health physicist,34.668994,-118.126258,14,0,1,47.742642026009584,48.55162075110457,0
health_fitness,48.42,Mound City,MO,40.1362,-95.2138,1631,Architect,40.107721,-95.767825,23,3,12,67.92607802874743,47.21383474439301,0
misc_net,3.14,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,43.619157,-125.00896,10,0,12,92.24093086926764,99.58172465897852,0
home,111.04,Hawthorne,CA,33.9143,-118.3493,93193,"""Editor, magazine features""",34.668298,-119.228665,19,6,12,25.69199178644764,116.42691077730473,0
health_fitness,76.64,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,42.475287,-108.874086,18,2,1,42.85010266940452,58.90735155134855,0
health_fitness,95.84,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,37.97867,-104.87046,17,1,1,26.666666666666668,102.84107921544906,0
shopping_net,1.14,Wheaton,MO,36.7651,-94.0492,760,Production manager,35.925296,-94.927435,22,3,12,35.31553730321698,122.09365050610752,0
home,116.79,Azusa,CA,34.1248,-117.9031,59705,Civil Service fast streamer,33.555331,-117.913921,19,2,1,35.52908966461328,63.32994979703116,0
kids_pets,48.21,Helm,CA,36.4992,-120.0936,123,Early years teacher,37.340704,-120.005769,18,4,1,45.94387405886379,93.89615998196555,0
home,117.34,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,48.317247,-121.308639,18,0,1,34.85557837097878,105.11345581952916,0
grocery_pos,377.99,Sun City,CA,33.7467,-117.1721,54287,"""Designer, exhibition/display""",32.986937,-117.110804,1,3,8,46.93223819301848,84.67334033711917,1
kids_pets,53.25,Parker Dam,CA,34.298,-114.156,126,Marketing executive,34.577556,-114.411675,22,6,1,26.286105407255302,38.93658696565919,0
misc_net,8.67,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",37.339168,-121.947021,10,0,12,29.234770704996578,60.15763786935013,0
entertainment,128.81,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",40.652704,-110.218814,21,1,1,28.993839835728952,41.23391838349894,0
misc_net,27.31,Rock Springs,WY,41.606,-109.23,27971,Music therapist,42.342707,-109.953708,4,2,1,34.42026009582478,101.43788206668872,0
personal_care,21.69,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.161488,-119.109765,23,5,12,42.458590006844624,72.28688277394961,1
misc_pos,2.54,Mesa,ID,44.6255,-116.4493,129,Cartographer,44.778888,-116.756568,2,5,12,55.03080082135524,29.67576695852218,0
grocery_pos,57.37,Oakland,CA,37.7878,-122.1884,381459,Barista,38.683131,-122.05552,3,6,1,45.007529089664615,100.23042155221144,0
home,77.85,Omaha,NE,41.2064,-95.9953,518429,"""Surveyor, land/geomatics""",40.445687,-96.590686,14,0,1,23.24435318275154,98.30843680206677,0
grocery_pos,101.8,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),40.829863,-110.985893,11,1,12,39.48528405201917,73.7316704202331,0
shopping_pos,5.68,Roseland,NE,40.4591,-98.5551,463,"""Nurse, mental health""",39.548332,-99.056979,6,6,1,70.6009582477755,109.9246589979504,0
gas_transport,65.8,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,39.243473,-90.236573,3,0,1,33.80971937029432,91.33252609006578,0
grocery_pos,107.85,Bay City,OR,45.5197,-123.8761,1530,Colour technologist,45.744654,-124.745766,6,1,12,34.09719370294319,72.09805336617187,0
food_dining,126.38,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,32.662807,-105.265738,15,4,1,51.38672142368241,60.16906501649361,0
gas_transport,9.79,Buellton,CA,34.6209,-120.1922,5505,Nature conservation officer,35.529945,-119.444982,3,1,4,87.65776865160849,121.82310670702864,1
shopping_net,2.78,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,38.483554,-94.588364,19,4,1,31.148528405201915,53.21590324206036,0
gas_transport,9.21,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",40.114686,-94.36955,0,0,8,26.72416153319644,108.25774095682688,1
gas_transport,46.15,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,37.479106,-122.229881,7,5,12,23.93702943189596,42.12083664992983,0
food_dining,66.9,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",39.562154,-93.416254,8,0,12,70.2861054072553,108.33426550114328,0
home,20.99,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,43.325063,-116.604694,23,6,1,47.92060232717317,38.74438359659428,0
grocery_pos,98.02,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",39.478841,-110.554169,3,6,12,30.94318959616701,94.15160964565496,0
shopping_net,7.23,Rock Springs,WY,41.606,-109.23,27971,Music therapist,42.51964,-110.013049,22,3,12,36.39698836413415,120.41295774477766,0
gas_transport,56.57,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,37.526003,-89.869212,10,4,12,41.91375770020534,92.62301108672752,0
grocery_pos,48.68,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",34.030991,-105.611583,7,1,1,30.4476386036961,114.1938096150862,0
entertainment,21.28,North Loup,NE,41.4972,-98.7858,509,"""Nurse, children's""",41.958425,-98.89108,21,6,1,38.30800821355236,52.024725053802186,0
