category,amt,city,state,lat,long,city_pop,job,merch_lat,merch_long,trans_hour,trans_dayofweek,trans_month,customer_age,merchant_distance_km,is_fraud
home,128.745,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,39.682646,-94.042874,12,4,1,44.05201916495551,64.31490664415189,0
grocery_pos,156.84,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,34.78363,-117.764342,5,4,1,45.3223819301848,101.88976043800416,0
misc_net,129.39000000000001,Carroll,NE,42.277,-97.1926,566,Metallurgist,42.299142,-96.42205,0,5,1,43.94250513347023,63.43210409613057,0
grocery_pos,149.505,Gardiner,OR,43.7857,-124.1437,260,"""Engineer, maintenance""",43.799688,-123.83318,9,4,1,62.34086242299794,24.97263408236473,0
grocery_pos,178.605,Kent,OR,45.0838,-120.6649,60,Museum education officer,45.299846,-120.74805,3,2,1,76.78850102669405,24.891195163901887,0
home,12.419999999999998,Monitor,WA,47.4852,-120.4158,584,Medical technical officer,46.736805,-121.373908,18,3,12,51.76454483230664,110.37221483344844,0
shopping_pos,11.385,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,36.290729,-88.998914,16,3,12,41.93018480492813,73.47436598463722,0
misc_net,987.2549999999999,Claremont,CA,34.1092,-117.7183,35705,Wellsite geologist,33.468022,-117.494752,23,6,9,63.29637234770705,74.22843603630625,1
kids_pets,24.464999999999996,Newhall,CA,34.3795,-118.523,34882,Health physicist,33.89204,-117.59413,21,3,1,47.71252566735113,101.22477725669656,0
gas_transport,72.09,Shedd,OR,44.453,-123.1065,917,Radio broadcast assistant,44.146573,-122.798668,11,6,12,25.472963723477072,41.96562373986108,0
personal_care,92.32499999999999,Loving,NM,32.274,-104.0914,1925,Educational psychologist,33.150109,-104.63792,14,0,1,66.63655030800821,110.02177139667604,0
kids_pets,124.51500000000001,Spirit Lake,ID,47.9657,-116.868,4161,Production manager,47.8883,-116.431587,14,5,12,63.540041067761805,33.63640711467682,0
grocery_net,64.57499999999999,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,33.628133,-118.632582,11,3,1,45.31964407939768,59.5313532522257,0
gas_transport,17.64,Pleasant Hill,MO,38.7859,-94.244,12866,Information officer,39.177793,-94.570862,0,3,12,73.52224503764545,51.93390142164115,1
gas_transport,99.60000000000001,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,38.515773,-93.436614,9,5,1,30.21218343600274,68.3987546933329,0
gas_transport,83.985,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,33.778002,-119.013484,4,1,1,36.42436687200548,83.39142398313767,0
shopping_pos,12.315000000000001,Grenada,CA,41.6125,-122.5258,589,Systems analyst,40.841138,-122.483543,9,4,1,73.056810403833,85.84431008624429,0
misc_pos,82.17,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",40.281693,-110.081717,21,4,1,29.00205338809035,30.355832697807763,0
shopping_net,1722.1349999999998,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,33.877454,-118.317885,23,5,1,36.473648186173854,31.920756674520234,0
grocery_pos,453.70500000000004,Buellton,CA,34.6209,-120.1922,5505,Nature conservation officer,33.839538,-120.422469,1,1,4,87.65776865160849,89.42525246514315,1
kids_pets,301.15500000000003,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,42.667971,-108.563859,23,1,1,32.889801505817935,46.23847546547401,0
grocery_net,60.285,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.807705,-117.388555,11,3,12,42.52977412731006,118.35438430354716,0
health_fitness,126.81,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",37.306357,-122.829992,12,5,12,29.229295003422312,51.75486340981617,0
shopping_pos,1737.2400000000002,Campbell,NE,40.2967,-98.737,493,"""Surveyor, minerals""",39.787016,-98.745168,23,4,5,78.67214236824093,56.67854015107919,1
misc_pos,11.76,Glendale,CA,34.1556,-118.2322,172817,"""Accountant, chartered""",33.847169,-119.038331,22,4,9,77.95208761122518,81.84372505316581,1
shopping_net,6.18,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,34.386819,-118.389412,22,0,12,47.2662559890486,60.53568918869903,0
grocery_pos,428.82,San Diego,CA,32.7185,-117.1593,1241364,Comptroller,32.297113,-117.660065,1,1,1,31.16495550992471,66.3364903414205,1
gas_transport,102.97500000000001,Redford,MO,37.3272,-91.0243,241,Investment analyst,36.63393,-91.998016,6,4,12,46.16290212183436,115.85837257735608,0
grocery_pos,271.03499999999997,Littleton,CO,39.5994,-105.0044,320420,Water engineer,39.359554,-104.711468,5,6,1,43.43600273785079,36.651703169341744,0
home,27.525000000000002,San Diego,CA,33.0067,-117.069,1241364,"""Pharmacist, hospital""",33.579108,-117.338328,16,1,1,58.85557837097878,68.3944641609648,0
home,97.125,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",40.259567,-92.953913,22,1,1,68.29568788501027,24.92327236258268,0
home,43.185,Hawthorne,CA,33.9143,-118.3493,93193,"""Editor, magazine features""",33.844886,-117.608085,23,4,12,25.68651608487337,68.85923412272632,0
food_dining,204.885,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,37.359362,-121.593036,23,3,12,61.73579739904175,92.49995147245356,0
shopping_pos,141.04500000000002,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),39.80068,-120.373539,8,6,1,51.61396303901437,22.84318020847589,0
food_dining,56.295,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,41.853409,-95.560645,22,5,1,67.15947980835044,119.68364566385247,0
shopping_pos,146.49,Sprague,NE,40.6267,-96.7456,142,Chiropodist,41.547131,-96.213249,2,1,12,53.34976043805612,111.64851135536576,0
shopping_pos,205.32,Greenview,CA,41.5403,-122.9366,308,Call centre manager,41.101278,-122.549619,5,6,12,62.26967830253251,58.5445156471412,0
personal_care,165.285,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",40.703679,-110.131193,22,5,1,28.985626283367555,49.77427062189271,0
personal_care,96.85499999999999,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",37.315189,-122.266147,18,6,1,27.2580424366872,44.53231876521592,0
travel,833.4300000000001,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,39.735689,-106.149333,20,1,1,40.3668720054757,43.966326120656376,0
shopping_pos,213.06,Helm,CA,36.4992,-120.0936,123,Early years teacher,36.396593,-120.789394,4,0,12,47.88774811772758,63.27225994792936,0
entertainment,13.424999999999999,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,39.320942,-105.824186,4,4,12,81.14168377823408,71.86381933528794,0
grocery_net,66.81,Burbank,WA,46.1966,-118.9017,3684,Musician,46.752533,-119.254857,0,2,1,37.11156741957564,67.4735130026056,0
grocery_net,124.64999999999999,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,43.080802,-116.606894,8,6,1,47.93976728268309,64.8547929749128,0
food_dining,83.42999999999999,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,38.196855,-89.646206,19,5,12,35.73990417522245,69.65774907609557,0
misc_net,4.365,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,38.742702,-93.093334,1,2,1,68.60232717316906,75.70319490061094,0
grocery_pos,93.855,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,37.441497,-90.174044,10,0,12,35.74537987679671,111.54657071646966,0
grocery_pos,166.59,Mendon,UT,41.71,-111.9817,2078,"""Scientist, audiological""",42.423281,-111.546176,4,6,12,57.541409993155376,87.08057947656326,0
misc_net,1137.78,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,36.469967,-106.467224,0,3,5,47.80287474332649,64.713905567184,1
gas_transport,107.94,Manville,WY,42.73,-104.7024,241,Educational psychologist,43.0363,-103.938242,4,6,12,40.03011635865845,70.96798836313012,0
shopping_pos,164.22,Redford,MO,37.3272,-91.0243,241,Investment analyst,37.305841,-90.744234,19,4,1,44.20807665982204,24.88073215483183,0
health_fitness,12.51,Wales,AK,64.7556,-165.6723,145,"""Administrator, education""",65.555525,-165.743491,17,0,12,81.13620807665983,89.00974860459061,0
shopping_net,1563.285,Kirk,CO,39.6171,-102.4776,207,Network engineer,39.312693,-103.16589,22,4,5,64.40793976728268,68.09397042365077,1
home,128.10000000000002,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,40.300169,-105.746434,21,4,1,40.35592060232717,61.54796698895861,0
misc_pos,26.07,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",38.593555,-95.333758,8,1,1,26.132785763175907,104.59387926368682,0
entertainment,118.56,Jordan Valley,OR,42.8801,-117.281,641,Economist,43.628308,-117.472283,15,1,1,25.10335386721424,84.62678832990768,0
kids_pets,21.81,Cascade Locks,OR,45.671,-121.8686,1288,Barrister,45.672881,-121.531571,23,3,1,82.69404517453799,26.187699814329587,0
gas_transport,84.345,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,34.043937,-106.192065,11,0,1,18.431211498973305,91.77598570427855,0
kids_pets,37.785000000000004,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,33.841815,-111.05691,23,2,1,37.19096509240247,97.49944976106922,0
grocery_pos,79.05000000000001,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,35.804611,-105.826592,8,6,12,48.4435318275154,29.53367330207387,0
entertainment,68.49,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,34.546065,-116.789942,0,6,1,63.67145790554415,101.20514660972616,0
personal_care,23.82,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,34.970303,-118.895677,12,4,1,36.47091033538672,109.07615607541466,0
shopping_pos,1256.31,Sprague,NE,40.6267,-96.7456,142,Chiropodist,41.10998,-95.958421,20,4,7,52.87885010266941,85.25864599425176,1
kids_pets,176.82,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,37.606012,-93.311789,23,4,12,70.58179329226557,115.9904136051788,0
home,173.47500000000002,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,32.598581,-111.558408,20,5,12,39.17316906228611,116.75517588771648,0
home,4.8149999999999995,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,41.815518,-100.866348,21,6,12,38.87474332648871,76.71895202587088,0
home,319.95000000000005,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,36.060126,-89.131928,21,1,9,40.62149212867899,85.36037060876129,1
kids_pets,78.03,Clarksville,MO,39.3465,-90.9362,1146,Exercise physiologist,39.281385,-91.688712,12,3,1,89.76043805612593,65.14201799879936,0
shopping_pos,190.125,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,40.319098,-92.579534,3,6,1,44.0766598220397,85.87993452066307,0
personal_care,53.80499999999999,Moab,UT,38.5677,-109.5271,9772,Location manager,39.119082,-110.066371,12,3,12,31.10198494182067,77.07284397602254,0
gas_transport,90.225,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,45.68706,-109.891525,7,1,1,77.12525667351129,114.10739823763736,0
home,18.975,Syracuse,MO,38.6547,-92.8929,628,"""Radiographer, diagnostic""",38.382935,-93.834741,15,6,12,59.02532511978097,87.33368089403575,0
shopping_pos,10.11,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,37.684026,-93.099472,20,4,1,30.190280629705683,75.80484889336411,0
health_fitness,4.83,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",40.192585,-110.16026,18,0,1,29.010266940451743,27.3944751287443,0
shopping_net,5.61,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,39.348165,-122.175162,17,3,1,46.247775496235455,73.37502668509792,0
personal_care,27.825000000000003,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,32.611679,-116.922245,17,2,12,61.40451745379877,46.01580643447683,0
home,143.98499999999999,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,39.019655,-119.839781,23,1,12,33.61533196440794,91.12638930605802,0
health_fitness,111.21000000000001,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,38.080364,-120.457712,17,1,12,33.61533196440794,52.827050574996434,0
grocery_pos,179.52,Lowell,OR,43.921,-122.7806,1420,Systems analyst,43.368614,-122.878684,0,5,12,55.12388774811773,61.92747320344964,0
kids_pets,77.67,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,38.178471,-120.360422,14,6,12,33.609856262833674,47.22059165000899,0
shopping_net,18.54,Gardiner,OR,43.7857,-124.1437,260,"""Engineer, maintenance""",44.55837,-124.704357,7,1,12,64.32580424366871,96.85574707409168,0
health_fitness,18.72,Greenview,CA,41.5403,-122.9366,308,Call centre manager,42.38853,-122.08646,21,3,12,62.28062970568104,117.6279721062705,0
shopping_pos,10.965,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,39.916145,-107.248718,5,0,12,81.14989733059548,83.31763450351826,0
shopping_net,165.03,Burbank,WA,46.1966,-118.9017,3684,Musician,46.083705,-118.188613,14,1,12,39.082819986310746,56.356611968482326,0
home,50.25,Carlotta,CA,40.507,-123.9743,1139,"""Therapist, occupational""",40.654315,-123.90736,22,1,12,69.95482546201232,17.328737798967165,0
shopping_net,9.855,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist, research (maths)""",19.571576,-155.898594,18,2,12,29.71663244353183,75.01612173331692,0
health_fitness,103.57499999999999,Colton,WA,46.5901,-117.1692,761,Chief Marketing Officer,45.74751,-116.264893,13,1,12,77.5003422313484,116.73516868505956,0
home,76.44,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",39.728784,-93.49938,23,2,1,26.09719370294319,98.10247818761393,0
gas_transport,108.01500000000001,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),46.020281,-122.377467,3,0,1,41.49486652977413,91.3719769691522,0
gas_transport,30.450000000000003,Mesa,ID,44.6255,-116.4493,129,Cartographer,43.846744,-117.39462,10,0,4,53.36892539356605,114.76029018018583,1
misc_net,184.785,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,45.009594,-122.888368,6,1,12,38.59000684462697,47.222278428607545,0
shopping_net,148.26,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",43.713272,-104.429041,9,6,1,45.68104038329911,108.31145251382502,0
kids_pets,55.785,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,41.607599,-100.410871,18,2,1,36.90896646132786,78.63761625251932,0
grocery_pos,404.46,Seattle,WA,47.6633,-122.3022,837792,"""Development worker, international aid""",48.248724,-121.793531,1,5,11,62.61190965092403,75.31457309885386,1
gas_transport,105.81,Wheaton,MO,36.7651,-94.0492,760,Production manager,36.33507,-95.047743,2,0,12,35.3264887063655,101.20464279478284,0
misc_pos,6.51,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",39.753388,-108.706739,20,3,12,33.67282683093772,114.5163653202074,0
grocery_net,57.42,Rock Springs,WY,41.606,-109.23,27971,Music therapist,41.196945,-109.132463,1,2,12,36.41341546885695,46.20662116360638,0
grocery_net,165.195,Burbank,WA,46.1966,-118.9017,3684,Musician,46.871007,-119.361706,2,5,12,39.07460643394935,82.83539212024696,0
food_dining,325.755,Campbell,NE,40.2967,-98.737,493,"""Surveyor, minerals""",39.460112,-98.055226,13,6,1,78.35181382614647,109.71729648380963,0
kids_pets,248.64,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,32.77919,-111.559307,14,5,1,31.189596167008897,71.09856272944519,0
misc_net,47.835,American Fork,UT,40.3928,-111.7941,42384,Futures trader,41.340016,-112.343646,9,3,12,28.005475701574262,115.01649116232856,0
home,89.475,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,41.022703,-100.611772,17,6,12,38.87474332648871,46.35922020239661,0
gas_transport,71.64,Camden,MO,39.2048,-94.0259,464,Colour technologist,38.91306,-93.563038,11,6,1,59.611225188227245,51.47349694134008,0
shopping_net,134.175,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,39.15911,-121.175845,9,6,1,31.67419575633128,82.87658764016405,0
food_dining,20.1,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",39.414673,-94.257061,21,4,1,26.12183436002738,31.476533240018245,0
personal_care,35.43,Napa,CA,38.4549,-122.2564,94014,Airline pilot,38.856344,-121.351945,12,0,12,35.35386721423682,90.33585409843342,0
misc_pos,9.435,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",35.313051,-105.44511,20,2,12,32.40520191649555,66.58494577201857,0
health_fitness,26.339999999999996,Llano,NM,36.1486,-105.6648,247,Architectural technologist,36.613138,-104.83968,21,5,1,57.23750855578371,90.1349658264797,0
gas_transport,75.15,Carlotta,CA,40.507,-123.9743,1139,"""Therapist, occupational""",39.821158,-124.754975,10,1,12,69.95482546201232,101.07649098533102,0
shopping_pos,1576.965,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,42.080129,-101.566291,2,5,8,38.48870636550308,108.8265560371418,1
kids_pets,72.465,Newhall,CA,34.3795,-118.523,34882,Health physicist,35.200044,-118.365529,22,6,1,47.7015742642026,92.36653074461977,0
misc_pos,220.965,Burbank,WA,46.1966,-118.9017,3684,Musician,46.258152,-119.31703,3,0,1,37.14442162902122,32.67387380790673,0
shopping_pos,91.125,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,43.17221,-117.343541,20,0,1,47.94250513347023,90.87501945363024,0
misc_net,30.03,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",40.761089,-92.040368,0,5,1,68.30663928815879,86.36830077841323,0
shopping_net,14.924999999999999,Moab,UT,38.5677,-109.5271,9772,Location manager,39.414781,-110.498449,22,1,1,29.10335386721424,126.17047084420392,0
travel,4.785,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,34.85876,-117.580457,22,6,1,45.327857631759066,115.540873862952,0
personal_care,96.84,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",37.488755,-104.895133,18,2,1,30.360027378507876,104.72374631357272,0
grocery_pos,306.28499999999997,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,45.195711,-123.453103,4,0,1,36.65160848733744,64.61955606824122,0
kids_pets,41.55,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",42.939571,-107.989348,15,3,1,25.349760438056126,20.326026820915686,0
grocery_pos,158.23499999999999,Nelson,NE,40.201,-98.0684,732,Television/film/video producer,40.980013,-98.121802,7,1,1,62.06981519507187,86.73957428834248,0
home,16.59,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,40.004795,-93.726656,17,3,1,46.71047227926078,30.4210275116256,0
gas_transport,95.895,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,40.752962,-98.500099,8,2,12,70.36550308008214,35.66502318730085,0
home,216.315,Laramie,WY,41.4247,-105.4781,35371,"""Pilot, airline""",41.081761,-105.905642,21,0,12,32.32032854209446,52.26414385409403,0
entertainment,22.005,Camden,MO,39.2048,-94.0259,464,Colour technologist,39.112175,-93.112713,0,0,12,61.58795345653662,79.40612900513055,0
home,109.965,North Loup,NE,41.4972,-98.7858,509,"""Nurse, children's""",41.774415,-98.022688,16,5,1,38.30527036276523,70.51267657056502,0
grocery_pos,187.05,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,40.388165,-93.58892,9,0,1,44.04106776180698,71.96501777959244,0
travel,13.919999999999998,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,46.373809,-117.909614,15,2,12,21.58521560574949,113.89297601760876,0
shopping_pos,5.67,Hawthorne,CA,33.9143,-118.3493,93193,"""Editor, magazine features""",33.421189,-118.685821,20,4,12,25.68651608487337,63.05834035963246,0
grocery_pos,451.62,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,42.28312,-124.636097,22,0,2,91.35934291581108,62.33949942528606,1
grocery_pos,126.75,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,38.404314,-91.378398,1,4,1,58.85284052019165,84.13912924660393,0
home,74.49,Luray,MO,40.4931,-91.8912,519,Town planner,41.203672,-92.610404,17,6,12,54.86926762491444,99.51011959876224,0
personal_care,12.434999999999999,Freedom,WY,43.0172,-111.0292,471,"""Education officer, museum""",42.621833,-110.988931,16,6,12,53.40451745379877,44.08531798993469,0
entertainment,90.045,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,37.905362,-93.426974,19,2,1,30.223134839151268,76.29549256186014,0
gas_transport,95.4,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,40.481485,-92.898082,5,2,1,44.04654346338125,85.25613427497107,0
personal_care,37.515,American Fork,UT,40.3928,-111.7941,42384,Futures trader,39.575024,-111.874632,23,5,8,26.5927446954141,91.1910243477665,1
misc_net,42.480000000000004,Roseland,NE,40.4591,-98.5551,463,"""Nurse, mental health""",40.81774,-97.875659,7,0,1,70.60369609856262,69.83579922524201,0
health_fitness,110.82,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,39.043195,-93.064328,12,0,12,46.01505817932922,84.3684919047963,0
grocery_net,71.1,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,46.812466,-122.330425,3,5,12,36.824093086926766,79.90598785564308,0
gas_transport,65.745,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,38.758382,-92.759653,8,6,12,48.69267624914442,132.50368843858604,0
food_dining,36.375,Mountain Center,CA,33.6401,-116.5567,1661,"""Therapist, music""",34.148819,-116.563435,14,1,12,32.276522929500345,56.570387415826175,0
gas_transport,115.095,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.650282,-118.782188,8,3,1,40.57494866529774,94.38608141266444,0
kids_pets,85.53,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",41.110106,-110.472521,21,4,12,30.937713894592743,87.83189030987687,0
shopping_pos,1263.105,Llano,NM,36.1486,-105.6648,247,Architectural technologist,36.807533,-106.651408,22,0,10,58.9678302532512,114.67208261239152,1
gas_transport,114.63,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,44.314731,-110.176742,7,1,12,79.11841204654347,63.70964810679567,0
misc_pos,14.580000000000002,Vinton,CA,40.0235,-120.7986,128,Education administrator,40.96616,-120.367316,3,2,12,54.85557837097878,110.98169017085924,0
shopping_pos,3.09,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,37.851872,-94.695308,18,4,12,31.44147843942505,126.71052787633448,0
kids_pets,155.505,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,39.657596,-106.061168,18,6,1,79.1731690622861,63.61785588238942,0
grocery_pos,178.155,June Lake,CA,37.7773,-119.0825,633,Health service manager,38.569877,-118.70031,10,1,12,93.305954825462,94.2502530414405,0
travel,6.3149999999999995,San Diego,CA,33.0067,-117.069,1241364,"""Pharmacist, hospital""",33.752533,-117.227443,17,6,12,60.824093086926766,84.22759803564071,0
grocery_net,149.835,Littleton,CO,39.5994,-105.0044,320420,Water engineer,39.567289,-104.233399,11,6,1,43.45516769336072,66.16926332340523,0
entertainment,28.185,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,33.079034,-117.435037,8,6,1,59.441478439425055,35.05373734214296,0
kids_pets,216.42000000000002,Campbell,NE,40.2967,-98.737,493,"""Surveyor, minerals""",39.729104,-99.154033,12,6,1,78.35181382614647,72.42045162978258,0
health_fitness,120.63,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,38.278169,-93.865895,15,3,1,31.145790554414784,99.02294144131722,0
entertainment,81.765,Wheaton,MO,36.7651,-94.0492,760,Production manager,36.050449,-94.432712,13,6,12,35.32375085557837,86.56015629804216,0
kids_pets,17.19,Smith River,CA,41.9404,-124.1587,1930,Web designer,41.535028,-124.491438,21,4,1,35.60027378507871,52.85830798835694,0
shopping_net,14.850000000000001,Burbank,WA,46.1966,-118.9017,3684,Musician,45.770484,-119.213857,16,6,12,39.07734428473648,53.16728212065055,0
shopping_net,9.18,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,33.093896,-105.569008,6,3,12,53.3388090349076,28.934843685080565,0
misc_net,15.794999999999998,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",38.741285,-94.480095,2,6,1,26.10814510609172,45.83819720722857,0
personal_care,28.005000000000003,Brainard,NE,41.1832,-96.9882,614,Associate Professor,40.605811,-97.794165,22,2,12,53.530458590006845,93.33362563560316,0
kids_pets,30.315,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,38.527335,-94.342242,23,3,1,29.541409993155373,50.309698993719785,1
grocery_pos,465.15000000000003,Pleasant Hill,MO,38.7859,-94.244,12866,Information officer,39.581181,-95.004962,0,2,12,73.51950718685832,110.09791698423945,1
kids_pets,67.065,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",38.69783,-93.849109,23,0,1,26.1492128678987,65.72339660837899,0
kids_pets,91.5,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,38.492207,-94.291555,15,0,1,68.63518138261465,32.44692000529529,0
gas_transport,81.57000000000001,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,38.914006,-122.784886,6,4,12,48.18617385352498,19.54892333208935,0
shopping_net,581.64,Sun City,CA,33.7467,-117.1721,54287,"""Designer, exhibition/display""",33.377598,-116.477299,13,6,1,46.30800821355236,76.34782783768625,0
grocery_pos,74.17500000000001,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,33.131848,-117.466428,1,5,1,45.28678986995209,103.23124629726875,0
shopping_pos,6.645,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,48.076539,-122.582352,21,2,1,34.861054072553046,77.27192056018403,0
